Date,Ticker,Ticker_name,Category,Close,day_pct_change,week_pct_change,month_pct_change,quarter_pct_change,Sharpe_Rank,Sharpe_Rank_daily_change,Sharpe_Rank_wtd_change,Sharpe_Rank_mtd_change,Sharpe_Rank_qtd_change,MM_Score,MM_Score_daily_change,MM_Score_wtd_change,MM_Score_mtd_change,MM_Score_qtd_change,st_trend,mt_trend,lt_trend,st_trend_change,mt_trend_change,lt_trend_change,Tape_Bias,Volatility_Spread_Quadrant
2026-02-09,MTUM,ISHARES:MSCI USA MOM FCT,Sector & Style ETFs,257.43,0.015543019448498896,0.015543019448498896,0.006018210950017755,0.028444728536614505,33.7,1.0,1.0,-22.799999999999997,-7.0,6.0,28.0,28.0,16.0,38.0,-0.00827584,-0.0082254,-0.00461212,0.00157931,0.0025009,-0.01412051,Buy,Mean Reversion Downside Bias
2026-02-09,MU,"MICRON TECHNOLOGY, INC.",Information Technology,383.5,-0.02835136436190422,-0.02835136436190422,-0.07563632857693792,0.3436810202866052,43.8,-8.800000000000004,-8.800000000000004,-33.8,-17.900000000000006,20.0,44.0,44.0,-29.0,20.0,0.03517338,0.11191695,0.17026508,-0.00925346,0.00302483,0.01036596,Bottoming,Crowded Long
2026-02-09,MUB,ISHARES:NATL MUNI BOND,Bonds,107.79,0.0009285913269569956,0.0009285913269569956,-0.0005563282336576991,0.006348613574829631,45.4,-0.20000000000000284,-0.20000000000000284,-33.800000000000004,-11.5,44.0,0.0,0.0,24.0,54.0,-0.00348056,-0.00412043,-0.00484178,6.819e-05,0.00064267,0.00032847,Neutral,Crowded Short
2026-02-09,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,22.85,-0.020154373927958824,-0.020154373927958824,0.040528233151184034,0.023745519713261665,38.3,-3.6000000000000014,-3.6000000000000014,-5.900000000000006,-53.60000000000001,-5.0,0.0,0.0,59.0,55.0,0.00500419,0.06598632,-0.00808355,0.00824975,0.00863639,0.00327649,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,NDAQ,"NASDAQ, INC.",Financials,86.3,0.017328775197453794,0.017328775197453794,-0.10929920528434311,-0.11150005147740139,7.3,5.9,5.9,-34.6,-83.4,0.0,0.0,0.0,-44.0,43.0,-0.05936452,-0.00127436,0.03385796,-0.00509267,0.04081064,-0.00900358,Bottoming,Mean Reversion Downside Bias
2026-02-09,NDSN,NORDSON ,Industrials,291.26,0.0037218278310013897,0.0037218278310013897,0.060940516519141896,0.2114128852472652,91.5,-3.9000000000000057,-3.9000000000000057,-6.299999999999997,36.7,-35.0,0.0,0.0,0.0,-4.0,0.02027895,0.05684809,-0.01585225,-0.00094246,0.0029603,0.00424378,Neutral,Crowded Short
2026-02-09,NDX,NASDAQ 100 INDEX,Indices,25268.14,0.007671549069081296,0.007671549069081296,-0.011124204037273988,0.0007245310363515056,17.7,-0.8000000000000007,-0.8000000000000007,-26.500000000000004,-2.3000000000000007,32.0,48.0,48.0,66.0,78.0,-0.00580145,-0.00345664,0.02026578,0.00098059,0.00056826,-0.00498437,Buy,
2026-02-09,NEE,"NEXTERA ENERGY, INC.",Utilities,89.48,0.00011176930814804642,0.00011176930814804642,0.017974971558589292,0.11459890383657201,95.4,-0.7999999999999972,-0.7999999999999972,1.6000000000000085,88.10000000000001,-14.0,-17.0,-17.0,-6.0,-44.0,0.02973992,0.01202479,0.04258938,-0.00152421,-0.00132243,0.00703885,Leaning Bearish,Mean Reversion Upside Bias
2026-02-09,NEM,NEWMONT ,Materials,120.73,0.04691293791189732,0.04691293791189732,0.07458834000890091,0.2091136705057588,36.7,5.5000000000000036,5.5000000000000036,-4.799999999999997,-15.5,26.0,42.0,42.0,-25.0,44.0,0.00430104,0.07334713,0.1757729,0.00457738,-0.01103788,0.0245501,Bottoming,Mean Reversion Downside Bias
2026-02-09,NFLX,"NETFLIX, INC.",Communication Services,81.47,-0.00888077858880787,-0.00888077858880787,-0.024194514313091386,-0.13107935153583627,11.3,0.8000000000000007,0.8000000000000007,9.9,11.100000000000001,-4.0,0.0,0.0,33.0,-32.0,-0.04007095,-0.07292006,0.03172074,0.00139206,-0.0093457,-0.01062561,Neutral,Crowded Short
2026-02-09,NI,NISOURCE INC.,Utilities,44.45,0.007936507936507908,0.007936507936507908,0.00361255362384294,0.06441570881226055,94.6,-2.0,-2.0,1.5,67.39999999999999,8.0,-6.0,-6.0,24.0,-24.0,0.00461494,0.01135813,0.06665558,-0.00312229,-0.00037734,0.00305138,Neutral,Mean Reversion Upside Bias
2026-02-09,NKE,"NIKE, INC.",Consumer Discretionary,62.41,-0.02362327909887363,-0.02362327909887363,0.00970716712506059,-0.020404959974886228,25.6,-14.299999999999997,-14.299999999999997,-8.299999999999997,-23.0,16.0,26.0,26.0,11.0,43.0,-0.01155878,0.00545043,-0.0659587,0.00113274,0.00447292,0.00242269,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,NOC,NORTHROP GRUMMAN ,Industrials,698.02,-0.01563932253106015,-0.01563932253106015,0.008320573195042202,0.22414549025797492,85.1,-14.700000000000003,-14.700000000000003,-14.300000000000011,11.5,-12.0,2.0,2.0,39.0,23.0,0.014449,0.03769636,0.04808843,-0.00275438,0.00670944,0.00115741,Bottoming,Crowded Long
2026-02-09,NORW,GLBL X MSCI NORWAY ETF,Foreign,34.36,0.01626737651582366,0.01626737651582366,0.053987730061349604,0.14380825565912114,89.9,7.6000000000000085,7.6000000000000085,0.8000000000000114,12.300000000000011,-26.0,-14.0,-14.0,-14.0,1.0,0.03070119,0.02596233,0.02614902,0.00391059,0.00080997,0.00604124,Leaning Bullish,
2026-02-09,NOV,NOV INC.,MR Discretion,18.96,0.0026441036488631386,0.0026441036488631386,0.03324250681198904,0.21305182341650664,79.2,3.6000000000000085,3.6000000000000085,-15.0,29.800000000000004,-13.0,18.0,18.0,56.0,14.0,0.01620658,0.05976523,-0.01010369,-0.00050321,1.215e-05,0.01253184,Neutral,Crowded Long
2026-02-09,NOW,"SERVICENOW, INC.",Information Technology,103.87,0.031070081397657434,0.031070081397657434,-0.1122980941799846,-0.3219531300998759,8.9,6.300000000000001,6.300000000000001,3.1000000000000005,-28.200000000000003,-37.0,21.0,21.0,-6.0,26.0,-0.08877664,-0.1084277,-0.08144742,0.00019669,0.01978983,-0.0196814,Neutral,Mean Reversion Downside Bias
2026-02-09,NQ=F,NASDAQ 100 FUTURES,Futures,25326.0,0.008692535173402627,0.008692535173402627,-0.020621247716001045,-0.004275646507239106,16.9,-0.40000000000000213,-0.40000000000000213,-36.1,-5.900000000000002,32.0,48.0,48.0,66.0,36.0,-0.0106741,-0.00480677,0.01398768,0.00116567,0.0051825,-0.00580822,Buy,
2026-02-09,NRG,"NRG ENERGY, INC.",Utilities,155.72,0.015653535090007775,0.015653535090007775,0.020245037017624368,-0.022104998744034265,70.0,-6.400000000000006,-6.400000000000006,44.0,44.0,3.0,31.0,31.0,-45.0,-7.0,-0.01647739,-0.03821005,0.10354573,0.00059129,0.0055536,-0.00547049,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,NSC,NORFOLK SOUTHERN ,Industrials,305.72,-0.002479770294962158,-0.002479770294962158,0.049718445268507105,0.05888057633693533,70.2,4.900000000000006,4.900000000000006,22.800000000000004,36.300000000000004,-37.0,-17.0,-17.0,-48.0,-59.0,0.01546182,0.0050506,0.00567397,-0.00026122,-0.01426985,-0.0048102,Neutral,Mean Reversion Downside Bias
2026-02-09,NTAP,"NETAPP, INC.",Information Technology,103.68,0.003290110315463446,0.003290110315463446,0.0760768033212249,-0.0318423755719488,48.6,2.0,2.0,27.0,36.1,-5.0,0.0,0.0,0.0,-22.0,-0.02344352,-0.02576334,0.01196531,0.00807876,0.00702262,-0.00397405,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,NTRS,NORTHERN TRUST ,Financials,154.8,0.0174170226749919,0.0174170226749919,0.0359365589239109,0.13331869097298488,64.5,3.6000000000000014,3.6000000000000014,-8.5,-5.5,14.0,0.0,0.0,81.0,24.0,0.01538247,0.04065401,0.05928334,0.00102753,-0.0016,0.00661932,Bottoming,Mean Reversion Downside Bias
2026-02-09,NUE,NUCOR ,Materials,193.08,0.0012445550715620701,0.0012445550715620701,0.08642808912896704,0.18374103365826744,98.6,4.799999999999997,4.799999999999997,26.19999999999999,56.49999999999999,-35.0,0.0,0.0,-2.0,-32.0,0.02379178,0.04137798,-0.01659196,-0.00031771,-0.0072088,0.00431886,Neutral,Crowded Short
2026-02-09,NVDA,NVIDIA ,Information Technology,190.04,0.024971684375168612,0.024971684375168612,-0.005702924710929702,0.018981233243967832,49.4,8.699999999999996,8.699999999999996,-6.200000000000003,-6.800000000000004,21.0,60.0,60.0,19.0,67.0,-0.01316811,-0.01187683,0.09831662,0.00706555,0.00210486,-0.03748987,Buy,Crowded Short
2026-02-09,NVR,"NVR, INC.",Consumer Discretionary,7882.25,-0.015929157136721828,-0.015929157136721828,0.03228505984365615,0.08083074058279638,80.4,-17.0,-17.0,-7.8999999999999915,58.400000000000006,-31.0,3.0,3.0,0.0,-27.0,0.01841284,0.01134051,0.01662709,0.0021762,-0.00205561,-0.00165258,Neutral,
2026-02-09,NWSA,NEWS CORP.,Communication Services,22.74,0.010666666666666602,0.010666666666666602,-0.1587125416204218,-0.1294027565084228,7.3,2.7,2.7,-71.5,-71.9,52.0,68.0,68.0,75.0,83.0,-0.04327637,-0.01438953,-0.02248302,-0.00556343,0.05468929,-0.02528287,Leaning Bullish,Crowded Short
2026-02-09,NXPI,NXP SEMICONDUCTORS NV,Information Technology,228.91,0.020461840228245487,0.020461840228245487,0.012249049261519485,0.05459320003685608,28.0,5.199999999999999,5.199999999999999,-32.5,-23.4,16.0,2.0,2.0,13.0,74.0,-0.03005936,0.02875957,-0.02308302,0.00099776,0.00433968,-0.00731733,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,O,REALTY INCOME ,Real Estate,63.09,-0.002214138858136816,-0.002214138858136816,0.031556572923479465,0.11921234699308147,98.2,1.0,1.0,-0.7999999999999972,77.80000000000001,-23.0,14.0,14.0,7.0,-39.0,0.01847142,0.03214707,0.009853,-0.00246912,0.00034117,0.0074338,Neutral,Mean Reversion Upside Bias
2026-02-09,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,196.11,-0.03141206104608085,-0.03141206104608085,0.1322748267898386,0.25070153061224487,81.2,-7.5,-7.5,-7.5,-10.700000000000003,-31.0,1.0,1.0,2.0,12.0,0.05419596,0.1133849,0.00335791,-0.00120387,0.00902215,0.00875838,Neutral,Mean Reversion Downside Bias
2026-02-09,OEF,ISHARES:S&P 100,Sector & Style ETFs,343.32,0.005005708263809527,0.005005708263809527,-0.0006985679357317531,0.0010204974195993088,23.6,0.40000000000000213,0.40000000000000213,-8.299999999999997,-3.1999999999999993,-13.0,-10.0,-10.0,-16.0,-24.0,-0.00560877,-2.549e-05,0.01771959,0.00108591,-6.001e-05,-0.0057873,Neutral,Mean Reversion Downside Bias
2026-02-09,OKE,"ONEOK, INC.",Energy,83.13,0.01576246334310838,0.01576246334310838,0.04975375678747307,0.13102040816326532,97.0,0.7999999999999972,0.7999999999999972,2.4000000000000057,25.400000000000006,-81.0,-38.0,-38.0,-79.0,-53.0,0.03009739,0.03842819,0.02535546,0.00602802,-0.00089034,0.00121392,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,OMC,OMNICOM GROUP INC.,Communication Services,70.75,0.01259481894947756,0.01259481894947756,-0.08164589823468338,-0.12383900928792568,16.5,3.1999999999999993,3.1999999999999993,-9.100000000000001,-80.5,0.0,25.0,25.0,-4.0,91.0,-0.06141621,-0.0350204,-0.02069041,-0.00245137,0.01235322,-0.00863808,Bottoming,Mean Reversion Downside Bias
2026-02-09,ON,ON SEMICONDUCTOR ,Information Technology,65.1,-0.0015337423312884457,-0.0015337423312884457,0.08699282017031207,0.2022160664819943,59.3,-5.200000000000003,-5.200000000000003,-9.900000000000006,-9.5,-9.0,-22.0,-22.0,1.0,37.0,0.00813703,0.07640237,-0.03934624,0.00299224,0.00792663,0.00744161,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,ORCL,ORACLE ,Information Technology,156.59,0.09641506791765875,0.09641506791765875,-0.0485478186899988,-0.196603560617721,12.9,7.1000000000000005,7.1000000000000005,5.2,-34.9,33.0,38.0,38.0,46.0,22.0,-0.09234401,-0.11223617,0.05579457,0.01706571,0.01544775,-0.02234804,Leaning Bullish,Crowded Short
2026-02-09,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,92.72,-0.01592018679685847,-0.01592018679685847,-0.05781932730413575,0.01655520228045182,34.3,-23.800000000000004,-23.800000000000004,-49.60000000000001,30.499999999999996,-8.0,17.0,17.0,19.0,-32.0,-0.0048289,-0.00279946,0.03398398,-0.0017119,-0.0043991,-0.00545315,Sell,Mean Reversion Downside Bias
2026-02-09,OTIS,OTIS WORLDWIDE ,Industrials,89.3,-0.006121313299944364,-0.006121313299944364,0.045422617653945174,0.02232398397252444,35.9,-4.0,-4.0,9.899999999999999,-9.899999999999999,-18.0,3.0,3.0,8.0,8.0,-0.01650666,-0.01805117,-0.00011308,-0.00053144,-0.00669507,-0.00305409,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,OXY,OCCIDENTAL PETROLEUM ,Energy,46.66,0.007557762902180798,0.007557762902180798,0.027979731218329862,0.13472762645914393,88.7,8.700000000000003,8.700000000000003,-5.8999999999999915,51.6,-61.0,-44.0,-44.0,-52.0,-67.0,0.01771081,0.02242707,-0.06037396,0.00228693,-0.00581951,0.00304417,Leaning Bearish,Mean Reversion Upside Bias
2026-02-09,PAM,PAMPA ENERGIA SA,MR Discretion,83.43,0.0033674082982562137,0.0033674082982562137,-0.03704986149584477,-0.05739464467291833,55.4,0.0,0.0,9.799999999999997,11.899999999999999,-5.0,0.0,0.0,9.0,-4.0,0.0055277,-0.01713325,0.02882188,0.00266491,-0.00150005,0.00545902,Neutral,Mean Reversion Upside Bias
2026-02-09,PANW,"PALO ALTO NETWORKS, INC.",Information Technology,166.0,0.041928194828019016,0.041928194828019016,-0.06198790755495276,-0.09880564603691633,8.9,6.7,6.7,-20.700000000000003,-21.9,0.0,3.0,3.0,9.0,-29.0,-0.06374413,-0.06283139,-0.01354318,0.00180108,0.00616092,-0.02006894,Buy,Crowded Short
2026-02-09,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,129.42,-0.011834771321676762,-0.011834771321676762,-0.03955473098330253,-0.18787650602409656,2.2,-2.8,-2.8,1.2000000000000002,-44.4,18.0,-38.0,-38.0,2.0,-20.0,-0.05966834,-0.06988961,-0.04477005,0.00457286,-0.00958307,-0.01115068,Neutral,Crowded Short
2026-02-09,PAYX,"PAYCHEX, INC.",Industrials,98.09,-0.004465644981223926,-0.004465644981223926,-0.04887035780083382,-0.12560171153503297,2.6,-0.7999999999999998,-0.7999999999999998,-11.5,-65.10000000000001,-57.0,-1.0,-1.0,-96.0,-43.0,-0.04844788,-0.03008763,-0.02344673,-0.00119122,-0.00278785,-0.00606096,Sell,Crowded Short
2026-02-09,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,MR Discretion,15.27,0.02689979825151312,0.02689979825151312,-0.0045632333767927635,0.28860759493670884,97.0,0.0,0.0,-2.0,73.4,-61.0,0.0,0.0,-59.0,-79.0,0.05796467,0.04433605,-0.02584019,-0.00377336,-0.00562457,-0.02254428,Sell,Crowded Short
2026-02-09,PCAR,PACCAR INC,Industrials,127.26,-0.0007067137809186885,-0.0007067137809186885,0.035391750061020355,0.16208565427814814,88.7,-0.7999999999999972,-0.7999999999999972,-8.700000000000003,13.900000000000006,-7.0,0.0,0.0,70.0,55.0,0.01546938,0.04613022,0.03506136,-0.00261486,0.00702497,-0.00359545,Leaning Bullish,Mean Reversion Upside Bias
2026-02-09,PCG,PG&E ,Utilities,16.35,-0.0030487804878046587,-0.0030487804878046587,0.060311284046692615,0.017423771001866983,68.5,-3.9000000000000057,-3.9000000000000057,46.1,-13.400000000000006,-38.0,-44.0,-44.0,-50.0,-4.0,0.01150453,-0.00518711,-0.01436714,0.00306437,-0.00290455,0.0048672,Topping,Crowded Short
2026-02-09,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,81.18,0.006571605703657779,0.006571605703657779,-0.01432734337056818,0.010958904109589218,85.5,-4.799999999999997,-4.799999999999997,1.5999999999999943,35.3,-9.0,-24.0,-24.0,0.0,-6.0,0.01054382,0.00360359,0.05930253,-0.00014663,0.00506684,0.00304545,Neutral,Crowded Short
2026-02-09,PEP,"PEPSICO, INC.",Consumer Staples,166.47,-0.023579095548126094,-0.023579095548126094,0.08357742628392884,0.1599080267558528,98.6,-1.2000000000000028,-1.2000000000000028,4.0,73.0,-87.0,-85.0,-85.0,-70.0,-123.0,0.0448672,0.03493673,0.01199489,-0.00117067,-0.00523785,0.0063596,Sell,Mean Reversion Downside Bias
2026-02-09,PFE,PFIZER INC.,Health Care,27.05,-0.006245407788390778,-0.006245407788390778,0.023071104387291985,0.0863453815261046,88.7,-4.799999999999997,-4.799999999999997,-6.700000000000003,53.2,-17.0,6.0,6.0,-1.0,-33.0,0.01147278,0.00771101,-0.0222711,0.00192461,-0.01799063,0.00239539,Topping,Mean Reversion Downside Bias
2026-02-09,PFF,ISHARES:PREF AND INC SEC,Bonds,31.51,0.0012710517953606892,0.0012710517953606892,-0.005680025244556686,0.01776485788113691,43.1,-7.899999999999999,-7.899999999999999,-47.199999999999996,-16.0,-28.0,21.0,21.0,-9.0,-8.0,-0.00578999,0.00818371,-0.01345787,-0.000312,0.00229128,-0.00074957,Neutral,Mean Reversion Downside Bias
2026-02-09,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,95.93,-0.014485309225395482,-0.014485309225395482,0.012774493243243423,0.08751842194762505,72.0,-1.4000000000000057,-1.4000000000000057,-12.099999999999994,-2.4000000000000057,17.0,27.0,27.0,49.0,25.0,0.02118267,0.03018346,0.00935377,0.00257028,0.00047564,-0.00021675,Neutral,Crowded Short
2026-02-09,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,157.33,-0.011559967330526999,-0.011559967330526999,0.036634380971206415,0.09782987928267395,98.6,-0.8000000000000114,-0.8000000000000114,2.799999999999997,44.8,-43.0,-7.0,-7.0,-16.0,-69.0,0.02992307,0.0146993,-0.00704229,-8.1e-07,0.00467663,0.0018332,Neutral,Mean Reversion Upside Bias
2026-02-09,PGR,THE PROGRESSIVE ,Financials,201.53,-0.0037569825498047216,-0.0037569825498047216,-0.031105769230769242,-0.11500966098717724,26.8,-8.3,-8.3,3.6000000000000014,-23.400000000000002,-39.0,-8.0,-8.0,-37.0,-41.0,0.00170916,-0.0195463,0.00595549,0.00154167,-0.00643196,-0.0128251,Neutral,Crowded Long
2026-02-09,PH,PARKER-HANNIFIN ,Industrials,978.87,0.0024373009452220984,0.0024373009452220984,0.045980082065310235,0.1136684263220169,75.2,-9.5,-9.5,8.700000000000003,24.6,-20.0,4.0,4.0,-8.0,-10.0,0.0099429,0.04167545,0.03491135,-9.662e-05,-0.00074933,-0.0079645,Neutral,Mean Reversion Upside Bias
2026-02-09,PHM,"PULTEGROUP, INC.",Consumer Discretionary,132.37,-0.02013472499814939,-0.02013472499814939,0.058198097369893675,0.12885894593211655,49.4,-32.9,-32.9,-19.800000000000004,39.3,-3.0,21.0,21.0,28.0,-43.0,0.00743044,0.01853064,0.01945615,0.00210586,0.00141759,0.00053442,Buy,Crowded Long
2026-02-09,PKG,PACKAGING  OF AMERICA,Materials,238.71,-0.0006279829188646779,-0.0006279829188646779,0.07261289597843179,0.1574940600300636,93.1,-3.9000000000000057,-3.9000000000000057,4.0,6.3999999999999915,-35.0,-33.0,-33.0,22.0,15.0,0.02695112,0.02155281,0.03371659,0.00026758,-0.01014684,0.00454468,Neutral,Crowded Short
2026-02-09,PLD,"PROLOGIS, INC.",Real Estate,137.28,0.002409638554216942,0.002409638554216942,0.05147058823529416,0.07535641547861505,82.7,-3.200000000000003,-3.200000000000003,28.1,54.300000000000004,-75.0,-34.0,-34.0,-108.0,-74.0,0.01200416,0.00527331,-0.03304723,-0.00185366,-0.00687014,0.00145162,Sell,Crowded Short
2026-02-09,PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,142.91,0.05158204562178059,0.05158204562178059,-0.02510403165290953,-0.19600562587904358,6.9,3.9000000000000004,3.9000000000000004,6.7,-40.5,-0.0,38.0,38.0,20.0,-7.0,-0.08687368,-0.07342088,0.22199714,-0.00282035,0.0090166,-0.02512055,Bottoming,Mean Reversion Downside Bias
2026-02-09,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,181.83,-0.005360757070182132,-0.005360757070182132,0.013319215336602852,0.13360349127182047,90.7,-5.5,-5.5,0.7999999999999972,21.900000000000006,17.0,32.0,32.0,50.0,37.0,0.01813438,0.04942081,0.06775666,-0.00348355,0.00094167,0.00446865,Bottoming,Mean Reversion Upside Bias
2026-02-09,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,240.95,-0.006309798746288342,-0.006309798746288342,0.07904164800716518,0.15436209457193506,81.5,-0.7999999999999972,-0.7999999999999972,10.299999999999997,-2.799999999999997,-79.0,-38.0,-38.0,-59.0,-39.0,0.03646507,0.05637187,0.04232956,-0.00590776,-0.00119771,0.00802486,Leaning Bearish,Mean Reversion Downside Bias
2026-02-09,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,97.52,0.0017462763225475353,0.0017462763225475353,-0.07449938312612703,-0.06356827347801042,30.0,0.0,0.0,-27.700000000000003,-13.5,0.0,1.0,1.0,5.0,5.0,-0.04142798,-0.02349307,0.01036538,-0.00400255,0.02715021,-0.01064421,Bottoming,Mean Reversion Downside Bias
2026-02-09,PNW,PINNACLE WEST CAPITAL ,Utilities,93.11,-0.004384088964927257,-0.004384088964927257,-0.004809747755451066,0.04971815107102584,79.6,0.3999999999999915,0.3999999999999915,-4.700000000000003,28.39999999999999,26.0,-3.0,-3.0,54.0,4.0,0.00504459,0.01218058,0.03934004,-0.00374955,-0.00014014,0.00681698,Neutral,Mean Reversion Upside Bias
2026-02-09,PODD,INSULET ,Health Care,245.57,0.015045674368618922,0.015045674368618922,-0.04002970955005669,-0.13604700253307067,1.0,0.4,0.4,-7.1,-5.2,4.0,21.0,21.0,15.0,-33.0,-0.04921534,-0.05072903,0.04969382,-0.00342616,-0.01023425,0.01019209,Leaning Bearish,Mean Reversion Upside Bias
2026-02-09,POOL,POOL ,Consumer Discretionary,262.57,-0.01348812744214023,-0.01348812744214023,0.03337400133810853,0.1478469945355192,83.1,-10.0,-10.0,-12.300000000000011,66.6,-33.0,-13.0,-13.0,13.0,-55.0,-0.00775594,0.01157193,-0.06753058,-0.00108464,0.00712559,0.00014264,Neutral,Crowded Short
2026-02-09,POWA,INVESCO BLOOMBERG PRICING POWER,Sector & Style ETFs,93.31,-0.0028852318871552818,-0.0028852318871552818,0.015784890050076328,0.037469424060484924,53.8,-16.60000000000001,-16.60000000000001,-13.100000000000009,36.9,-11.0,26.0,26.0,1.0,-47.0,-0.00081942,-0.00166629,0.00289849,0.00086094,0.0009473,-0.00365254,Leaning Bullish,Mean Reversion Downside Bias
2026-02-09,PPG,"PPG INDUSTRIES, INC.",Materials,127.59,0.00853687455537111,0.00853687455537111,0.10343336504367384,0.24526644544212384,98.6,-1.2000000000000028,-1.2000000000000028,-0.8000000000000114,20.19999999999999,-60.0,-23.0,-23.0,-33.0,-24.0,0.04867291,0.04453799,-0.02130286,0.0015958,-0.00542561,0.01378316,Topping,Mean Reversion Downside Bias
2026-02-09,PPL,PPL ,Utilities,35.68,-0.006681514476614803,-0.006681514476614803,-0.015724137931034443,0.018846373500856606,68.8,-2.799999999999997,-2.799999999999997,-2.4000000000000057,26.299999999999997,-19.0,-44.0,-44.0,-7.0,-19.0,-0.00116542,0.00518147,0.03537434,-0.0112364,-0.00097766,0.00109433,Sell,Crowded Short
