Date,Ticker,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo
2025-12-05,LQD,-3.23,-3.14,-3.01,-3.27
2025-12-01,LRCX,-21.36,-18.45,-16.56,-20.34
2025-12-02,LRCX,-17.96,-18.45,-16.56,-20.34
2025-12-03,LRCX,-16.4,-18.45,-16.56,-20.34
2025-12-04,LRCX,-19.06,-18.45,-16.56,-20.34
2025-12-05,LRCX,-17.45,-18.45,-16.56,-20.34
2025-12-01,LULU,1.99,3.72,7.05,0.4
2025-12-02,LULU,1.98,3.72,7.05,0.4
2025-12-03,LULU,1.88,3.72,7.05,0.4
2025-12-04,LULU,3.18,3.72,7.05,0.4
2025-12-05,LULU,9.59,3.72,7.05,0.4
2025-12-01,LUV,-4.32,-3.18,-2.02,-4.34
2025-12-02,LUV,-3.66,-3.18,-2.02,-4.34
2025-12-03,LUV,-3.41,-3.18,-2.02,-4.34
2025-12-04,LUV,-3.28,-3.18,-2.02,-4.34
2025-12-05,LUV,-1.24,-3.18,-2.02,-4.34
2025-12-01,LVS,-6.31,-8.29,-6.87,-9.72
2025-12-02,LVS,-7.29,-8.29,-6.87,-9.72
2025-12-03,LVS,-8.92,-8.29,-6.87,-9.72
2025-12-04,LVS,-9.4,-8.29,-6.87,-9.72
2025-12-05,LVS,-9.55,-8.29,-6.87,-9.72
2025-12-01,LW,4.33,4.53,5.05,4.01
2025-12-02,LW,3.88,4.53,5.05,4.01
2025-12-03,LW,5.32,4.53,5.05,4.01
2025-12-04,LW,4.59,4.53,5.05,4.01
2025-12-05,LW,4.53,4.53,5.05,4.01
2025-12-01,LYB,-3.04,-5.31,-3.0,-7.62
2025-12-02,LYB,-3.18,-5.31,-3.0,-7.62
2025-12-03,LYB,-4.93,-5.31,-3.0,-7.62
2025-12-04,LYB,-7.8,-5.31,-3.0,-7.62
2025-12-05,LYB,-7.61,-5.31,-3.0,-7.62
2025-12-01,LYV,-42.81,-38.98,-34.01,-43.94
2025-12-02,LYV,-45.37,-38.98,-34.01,-43.94
2025-12-03,LYV,-37.9,-38.98,-34.01,-43.94
2025-12-04,LYV,-34.23,-38.98,-34.01,-43.94
2025-12-05,LYV,-34.58,-38.98,-34.01,-43.94
2025-12-01,MA,-34.19,-31.87,-27.48,-36.27
2025-12-02,MA,-32.25,-31.87,-27.48,-36.27
2025-12-03,MA,-24.43,-31.87,-27.48,-36.27
2025-12-04,MA,-35.85,-31.87,-27.48,-36.27
2025-12-05,MA,-32.64,-31.87,-27.48,-36.27
2025-12-01,MAA,-13.72,-15.15,-13.54,-16.77
2025-12-02,MAA,-13.83,-15.15,-13.54,-16.77
2025-12-03,MAA,-14.57,-15.15,-13.54,-16.77
2025-12-04,MAA,-16.23,-15.15,-13.54,-16.77
2025-12-05,MAA,-17.42,-15.15,-13.54,-16.77
2025-12-01,MAR,-33.37,-36.14,-30.09,-42.19
2025-12-02,MAR,-32.16,-36.14,-30.09,-42.19
2025-12-03,MAR,-30.16,-36.14,-30.09,-42.19
2025-12-04,MAR,-40.81,-36.14,-30.09,-42.19
2025-12-05,MAR,-44.22,-36.14,-30.09,-42.19
2025-12-01,MAS,-7.64,-8.16,-7.54,-8.78
2025-12-02,MAS,-8.14,-8.16,-7.54,-8.78
2025-12-03,MAS,-7.79,-8.16,-7.54,-8.78
2025-12-04,MAS,-8.01,-8.16,-7.54,-8.78
2025-12-05,MAS,-9.21,-8.16,-7.54,-8.78
2025-12-01,MCD,-50.82,-48.04,-43.86,-52.22
2025-12-02,MCD,-53.67,-48.04,-43.86,-52.22
2025-12-03,MCD,-46.68,-48.04,-43.86,-52.22
2025-12-04,MCD,-45.85,-48.04,-43.86,-52.22
2025-12-05,MCD,-43.16,-48.04,-43.86,-52.22
2025-12-01,MCHI,-7.22,-7.6,-7.23,-7.96
2025-12-02,MCHI,-7.64,-7.6,-7.23,-7.96
2025-12-03,MCHI,-8.0,-7.6,-7.23,-7.96
2025-12-04,MCHI,-7.9,-7.6,-7.23,-7.96
2025-12-05,MCHI,-7.22,-7.6,-7.23,-7.96
2025-12-01,MCHP,-12.53,-5.1,0.36,-10.57
2025-12-02,MCHP,-9.25,-5.1,0.36,-10.57
2025-12-03,MCHP,-2.35,-5.1,0.36,-10.57
2025-12-04,MCHP,-1.24,-5.1,0.36,-10.57
2025-12-05,MCHP,-0.15,-5.1,0.36,-10.57
2025-12-01,MCK,-153.11,-187.05,-165.9,-208.2
2025-12-02,MCK,-180.3,-187.05,-165.9,-208.2
2025-12-03,MCK,-204.63,-187.05,-165.9,-208.2
2025-12-04,MCK,-195.82,-187.05,-165.9,-208.2
2025-12-05,MCK,-201.38,-187.05,-165.9,-208.2
2025-12-01,MCO,-29.57,-26.2,-22.42,-29.97
2025-12-02,MCO,-28.97,-26.2,-22.42,-29.97
2025-12-03,MCO,-24.8,-26.2,-22.42,-29.97
2025-12-04,MCO,-27.33,-26.2,-22.42,-29.97
2025-12-05,MCO,-20.31,-26.2,-22.42,-29.97
2025-12-01,MDLZ,0.36,-0.21,0.34,-0.77
2025-12-02,MDLZ,-0.05,-0.21,0.34,-0.77
2025-12-03,MDLZ,-0.01,-0.21,0.34,-0.77
2025-12-04,MDLZ,-0.24,-0.21,0.34,-0.77
2025-12-05,MDLZ,-1.13,-0.21,0.34,-0.77
2025-12-01,MDT,-7.31,-8.51,-7.79,-9.24
2025-12-02,MDT,-8.62,-8.51,-7.79,-9.24
2025-12-03,MDT,-8.68,-8.51,-7.79,-9.24
2025-12-04,MDT,-8.66,-8.51,-7.79,-9.24
2025-12-05,MDT,-9.29,-8.51,-7.79,-9.24
2025-12-01,MDY,-93.69,-91.7,-88.53,-94.88
2025-12-02,MDY,-95.87,-91.7,-88.53,-94.88
2025-12-03,MDY,-91.7,-91.7,-88.53,-94.88
2025-12-04,MDY,-88.74,-91.7,-88.53,-94.88
2025-12-05,MDY,-88.51,-91.7,-88.53,-94.88
2025-12-01,MET,-9.31,-8.26,-7.21,-9.32
2025-12-02,MET,-9.35,-8.26,-7.21,-9.32
2025-12-03,MET,-8.11,-8.26,-7.21,-9.32
2025-12-04,MET,-7.59,-8.26,-7.21,-9.32
2025-12-05,MET,-6.96,-8.26,-7.21,-9.32
2025-12-01,META,-464.53,-452.9,-438.32,-467.47
2025-12-02,META,-458.3,-452.9,-438.32,-467.47
2025-12-03,META,-465.8,-452.9,-438.32,-467.47
2025-12-04,META,-443.87,-452.9,-438.32,-467.47
2025-12-05,META,-431.98,-452.9,-438.32,-467.47
2025-12-01,MGM,-5.3,-5.18,-4.89,-5.48
2025-12-02,MGM,-5.4,-5.18,-4.89,-5.48
2025-12-03,MGM,-5.2,-5.18,-4.89,-5.48
2025-12-04,MGM,-5.35,-5.18,-4.89,-5.48
2025-12-05,MGM,-4.67,-5.18,-4.89,-5.48
2025-12-01,MHK,-17.34,-19.21,-17.08,-21.34
2025-12-02,MHK,-18.2,-19.21,-17.08,-21.34
2025-12-03,MHK,-17.58,-19.21,-17.08,-21.34
2025-12-04,MHK,-20.83,-19.21,-17.08,-21.34
2025-12-05,MHK,-22.1,-19.21,-17.08,-21.34
2025-12-01,MKC,-3.25,-5.11,-3.77,-6.45
2025-12-02,MKC,-4.21,-5.11,-3.77,-6.45
2025-12-03,MKC,-5.53,-5.11,-3.77,-6.45
2025-12-04,MKC,-6.21,-5.11,-3.77,-6.45
2025-12-05,MKC,-6.35,-5.11,-3.77,-6.45
2025-12-01,MLM,-55.84,-54.64,-48.69,-60.59
2025-12-02,MLM,-63.1,-54.64,-48.69,-60.59
2025-12-03,MLM,-55.22,-54.64,-48.69,-60.59
2025-12-04,MLM,-52.31,-54.64,-48.69,-60.59
2025-12-05,MLM,-46.72,-54.64,-48.69,-60.59
2025-12-01,MMC,-22.23,-22.98,-22.11,-23.85
2025-12-02,MMC,-22.87,-22.98,-22.11,-23.85
2025-12-03,MMC,-22.36,-22.98,-22.11,-23.85
2025-12-04,MMC,-23.03,-22.98,-22.11,-23.85
2025-12-05,MMC,-24.41,-22.98,-22.11,-23.85
2025-12-01,MMM,-24.22,-24.32,-22.18,-26.47
2025-12-02,MMM,-23.14,-24.32,-22.18,-26.47
2025-12-03,MMM,-21.61,-24.32,-22.18,-26.47
2025-12-04,MMM,-25.43,-24.32,-22.18,-26.47
2025-12-05,MMM,-27.22,-24.32,-22.18,-26.47
2025-12-01,MNST,-8.04,-9.66,-8.61,-10.71
2025-12-02,MNST,-9.28,-9.66,-8.61,-10.71
2025-12-03,MNST,-10.0,-9.66,-8.61,-10.71
2025-12-04,MNST,-10.73,-9.66,-8.61,-10.71
2025-12-05,MNST,-10.25,-9.66,-8.61,-10.71
2025-12-01,MO,-28.67,-29.27,-28.82,-29.72
2025-12-02,MO,-28.99,-29.27,-28.82,-29.72
2025-12-03,MO,-29.4,-29.27,-28.82,-29.72
2025-12-04,MO,-29.47,-29.27,-28.82,-29.72
2025-12-05,MO,-29.82,-29.27,-28.82,-29.72
2025-12-01,MOH,14.75,18.25,21.19,15.31
2025-12-02,MOH,15.72,18.25,21.19,15.31
2025-12-03,MOH,18.84,18.25,21.19,15.31
2025-12-04,MOH,20.32,18.25,21.19,15.31
2025-12-05,MOH,21.61,18.25,21.19,15.31
2025-12-01,MOS,-0.9,-1.61,-1.12,-2.1
2025-12-02,MOS,-1.48,-1.61,-1.12,-2.1
2025-12-03,MOS,-1.65,-1.61,-1.12,-2.1
2025-12-04,MOS,-1.76,-1.61,-1.12,-2.1
2025-12-05,MOS,-2.25,-1.61,-1.12,-2.1
2025-12-01,MP,-24.38,-22.17,-20.36,-23.98
2025-12-02,MP,-21.64,-22.17,-20.36,-23.98
2025-12-03,MP,-23.77,-22.17,-20.36,-23.98
2025-12-04,MP,-20.68,-22.17,-20.36,-23.98
2025-12-05,MP,-20.39,-22.17,-20.36,-23.98
2025-12-01,MPC,-36.75,-41.1,-38.38,-43.82
2025-12-02,MPC,-40.19,-41.1,-38.38,-43.82
2025-12-03,MPC,-43.46,-41.1,-38.38,-43.82
2025-12-04,MPC,-42.74,-41.1,-38.38,-43.82
2025-12-05,MPC,-42.36,-41.1,-38.38,-43.82
2025-12-01,MPWR,-98.43,-75.87,-62.48,-89.26
2025-12-02,MPWR,-74.6,-75.87,-62.48,-89.26
2025-12-03,MPWR,-68.76,-75.87,-62.48,-89.26
2025-12-04,MPWR,-74.04,-75.87,-62.48,-89.26
2025-12-05,MPWR,-63.51,-75.87,-62.48,-89.26
2025-12-01,MRK,-4.28,-4.96,-3.98,-5.94
2025-12-02,MRK,-5.08,-4.96,-3.98,-5.94
2025-12-03,MRK,-3.84,-4.96,-3.98,-5.94
2025-12-04,MRK,-5.22,-4.96,-3.98,-5.94
2025-12-05,MRK,-6.39,-4.96,-3.98,-5.94
2025-12-01,MRNA,-2.77,-1.61,-0.14,-3.08
2025-12-02,MRNA,-2.87,-1.61,-0.14,-3.08
2025-12-03,MRNA,-1.75,-1.61,-0.14,-3.08
2025-12-04,MRNA,-1.44,-1.61,-0.14,-3.08
2025-12-05,MRNA,0.77,-1.61,-0.14,-3.08
2025-12-01,MS,-41.2,-37.13,-33.56,-40.71
2025-12-02,MS,-40.58,-37.13,-33.56,-40.71
2025-12-03,MS,-35.95,-37.13,-33.56,-40.71
2025-12-04,MS,-34.78,-37.13,-33.56,-40.71
2025-12-05,MS,-33.16,-37.13,-33.56,-40.71
2025-12-01,MSCI,-62.44,-75.78,-67.49,-84.06
2025-12-02,MSCI,-74.81,-75.78,-67.49,-84.06
2025-12-03,MSCI,-76.54,-75.78,-67.49,-84.06
2025-12-04,MSCI,-81.25,-75.78,-67.49,-84.06
2025-12-05,MSCI,-83.84,-75.78,-67.49,-84.06
2025-12-01,MSFT,-22.47,-25.52,-20.69,-30.34
2025-12-02,MSFT,-19.21,-25.52,-20.69,-30.34
2025-12-03,MSFT,-31.48,-25.52,-20.69,-30.34
2025-12-04,MSFT,-28.37,-25.52,-20.69,-30.34
2025-12-05,MSFT,-26.05,-25.52,-20.69,-30.34
2025-12-01,MSI,-69.28,-68.13,-65.83,-70.43
2025-12-02,MSI,-65.07,-68.13,-65.83,-70.43
2025-12-03,MSI,-66.94,-68.13,-65.83,-70.43
2025-12-04,MSI,-71.14,-68.13,-65.83,-70.43
2025-12-05,MSI,-68.24,-68.13,-65.83,-70.43
2025-12-01,MTB,-98.77,-95.49,-92.82,-98.16
2025-12-02,MTB,-98.01,-95.49,-92.82,-98.16
2025-12-03,MTB,-93.36,-95.49,-92.82,-98.16
2025-12-04,MTB,-93.42,-95.49,-92.82,-98.16
2025-12-05,MTB,-93.88,-95.49,-92.82,-98.16
2025-12-01,MTCH,-2.8,-2.65,-2.29,-3.01
2025-12-02,MTCH,-2.85,-2.65,-2.29,-3.01
2025-12-03,MTCH,-2.92,-2.65,-2.29,-3.01
2025-12-04,MTCH,-2.67,-2.65,-2.29,-3.01
2025-12-05,MTCH,-2.03,-2.65,-2.29,-3.01
2025-12-01,MTD,-404.54,-435.07,-414.07,-456.07
2025-12-02,MTD,-425.47,-435.07,-414.07,-456.07
2025-12-03,MTD,-437.75,-435.07,-414.07,-456.07
2025-12-04,MTD,-449.82,-435.07,-414.07,-456.07
2025-12-05,MTD,-457.77,-435.07,-414.07,-456.07
2025-12-01,MTUM,-13.46,-10.98,-8.9,-13.06
2025-12-02,MTUM,-12.3,-10.98,-8.9,-13.06
2025-12-03,MTUM,-11.31,-10.98,-8.9,-13.06
2025-12-04,MTUM,-9.51,-10.98,-8.9,-13.06
2025-12-05,MTUM,-8.32,-10.98,-8.9,-13.06
2025-12-01,MU,-57.43,-62.29,-56.74,-67.85
2025-12-02,MU,-58.4,-62.29,-56.74,-67.85
2025-12-03,MU,-63.73,-62.29,-56.74,-67.85
2025-12-04,MU,-71.24,-62.29,-56.74,-67.85
2025-12-05,MU,-60.67,-62.29,-56.74,-67.85
2025-12-01,MUB,1.78,1.77,1.81,1.74
2025-12-02,MUB,1.72,1.77,1.81,1.74
2025-12-03,MUB,1.78,1.77,1.81,1.74
2025-12-04,MUB,1.77,1.77,1.81,1.74
2025-12-05,MUB,1.82,1.77,1.81,1.74
2025-12-01,NCLH,-6.18,-6.04,-5.84,-6.24
2025-12-02,NCLH,-6.32,-6.04,-5.84,-6.24
2025-12-03,NCLH,-5.92,-6.04,-5.84,-6.24
2025-12-04,NCLH,-5.95,-6.04,-5.84,-6.24
2025-12-05,NCLH,-5.83,-6.04,-5.84,-6.24
2025-12-01,NDAQ,-19.34,-19.36,-18.44,-20.28
2025-12-02,NDAQ,-20.19,-19.36,-18.44,-20.28
2025-12-03,NDAQ,-20.38,-19.36,-18.44,-20.28
2025-12-04,NDAQ,-18.41,-19.36,-18.44,-20.28
2025-12-05,NDAQ,-18.48,-19.36,-18.44,-20.28
2025-12-01,NDSN,2.03,4.5,6.16,2.83
2025-12-02,NDSN,3.53,4.5,6.16,2.83
2025-12-03,NDSN,5.59,4.5,6.16,2.83
2025-12-04,NDSN,5.41,4.5,6.16,2.83
2025-12-05,NDSN,5.93,4.5,6.16,2.83
2025-12-01,NDX,-1952.65,-1739.7,-1610.13,-1869.27
2025-12-02,NDX,-1739.64,-1739.7,-1610.13,-1869.27
2025-12-03,NDX,-1688.96,-1739.7,-1610.13,-1869.27
2025-12-04,NDX,-1713.8,-1739.7,-1610.13,-1869.27
2025-12-05,NDX,-1603.45,-1739.7,-1610.13,-1869.27
2025-12-01,NEE,-19.59,-20.1,-19.28,-20.92
2025-12-02,NEE,-19.66,-20.1,-19.28,-20.92
2025-12-03,NEE,-19.29,-20.1,-19.28,-20.92
2025-12-04,NEE,-20.85,-20.1,-19.28,-20.92
2025-12-05,NEE,-21.11,-20.1,-19.28,-20.92
2025-12-01,NEM,-17.47,-18.81,-17.93,-19.69
2025-12-02,NEM,-18.82,-18.81,-17.93,-19.69
2025-12-03,NEM,-19.65,-18.81,-17.93,-19.69
2025-12-04,NEM,-18.58,-18.81,-17.93,-19.69
2025-12-05,NEM,-19.54,-18.81,-17.93,-19.69
2025-12-01,NFLX,-15.94,-19.89,-15.93,-23.85
2025-12-02,NFLX,-15.72,-19.89,-15.93,-23.85
2025-12-03,NFLX,-21.11,-19.89,-15.93,-23.85
2025-12-04,NFLX,-21.85,-19.89,-15.93,-23.85
2025-12-05,NFLX,-24.83,-19.89,-15.93,-23.85
2025-12-01,NI,-7.26,-8.05,-7.58,-8.52
2025-12-02,NI,-8.0,-8.05,-7.58,-8.52
2025-12-03,NI,-8.38,-8.05,-7.58,-8.52
2025-12-04,NI,-8.37,-8.05,-7.58,-8.52
2025-12-05,NI,-8.26,-8.05,-7.58,-8.52
2025-12-01,NKE,0.6,0.71,1.08,0.35
2025-12-02,NKE,0.14,0.71,1.08,0.35
2025-12-03,NKE,0.86,0.71,1.08,0.35
2025-12-04,NKE,0.9,0.71,1.08,0.35
2025-12-05,NKE,1.07,0.71,1.08,0.35
2025-12-01,NOC,-125.56,-121.52,-118.0,-125.03
2025-12-02,NOC,-124.1,-121.52,-118.0,-125.03
2025-12-03,NOC,-117.75,-121.52,-118.0,-125.03
2025-12-04,NOC,-118.07,-121.52,-118.0,-125.03
2025-12-05,NOC,-122.1,-121.52,-118.0,-125.03
2025-12-01,NORW,-0.82,-0.53,-0.29,-0.77
2025-12-02,NORW,-0.77,-0.53,-0.29,-0.77
2025-12-03,NORW,-0.38,-0.53,-0.29,-0.77
2025-12-04,NORW,-0.34,-0.53,-0.29,-0.77
2025-12-05,NORW,-0.35,-0.53,-0.29,-0.77
2025-12-01,NOV,-0.51,-0.03,0.46,-0.52
2025-12-02,NOV,-0.61,-0.03,0.46,-0.52
2025-12-03,NOV,0.38,-0.03,0.46,-0.52
2025-12-04,NOV,0.36,-0.03,0.46,-0.52
2025-12-05,NOV,0.23,-0.03,0.46,-0.52
2025-12-01,NOW,-11.49,0.96,13.93,-12.02
2025-12-02,NOW,-9.18,0.96,13.93,-12.02
2025-12-03,NOW,-0.66,0.96,13.93,-12.02
2025-12-04,NOW,5.31,0.96,13.93,-12.02
2025-12-05,NOW,20.8,0.96,13.93,-12.02
2025-12-01,NQ=F,-1945.83,-1748.63,-1625.88,-1871.38
2025-12-02,NQ=F,-1765.58,-1748.63,-1625.88,-1871.38
2025-12-03,NQ=F,-1695.58,-1748.63,-1625.88,-1871.38
2025-12-04,NQ=F,-1719.58,-1748.63,-1625.88,-1871.38
2025-12-05,NQ=F,-1616.58,-1748.63,-1625.88,-1871.38
2025-12-01,NRG,-50.51,-50.4,-47.92,-52.87
2025-12-02,NRG,-52.09,-50.4,-47.92,-52.87
2025-12-03,NRG,-49.4,-50.4,-47.92,-52.87
2025-12-04,NRG,-46.81,-50.4,-47.92,-52.87
2025-12-05,NRG,-53.17,-50.4,-47.92,-52.87
2025-12-01,NSC,-10.71,-7.55,-5.39,-9.71
2025-12-02,NSC,-8.79,-7.55,-5.39,-9.71
2025-12-03,NSC,-6.49,-7.55,-5.39,-9.71
2025-12-04,NSC,-5.41,-7.55,-5.39,-9.71
2025-12-05,NSC,-6.35,-7.55,-5.39,-9.71
2025-12-01,NTAP,-6.03,-3.1,-1.21,-4.98
2025-12-02,NTAP,-2.47,-3.1,-1.21,-4.98
2025-12-03,NTAP,-3.64,-3.1,-1.21,-4.98
2025-12-04,NTAP,-2.31,-3.1,-1.21,-4.98
2025-12-05,NTAP,-1.03,-3.1,-1.21,-4.98
2025-12-01,NTRS,-28.16,-27.14,-25.87,-28.41
2025-12-02,NTRS,-28.71,-27.14,-25.87,-28.41
2025-12-03,NTRS,-26.98,-27.14,-25.87,-28.41
2025-12-04,NTRS,-25.93,-27.14,-25.87,-28.41
2025-12-05,NTRS,-25.93,-27.14,-25.87,-28.41
2025-12-01,NUE,-9.86,-8.86,-6.85,-10.87
2025-12-02,NUE,-9.47,-8.86,-6.85,-10.87
2025-12-03,NUE,-5.85,-8.86,-6.85,-10.87
2025-12-04,NUE,-8.02,-8.86,-6.85,-10.87
2025-12-05,NUE,-11.11,-8.86,-6.85,-10.87
2025-12-01,NVDA,-34.54,-33.11,-31.5,-34.72
2025-12-02,NVDA,-33.0,-33.11,-31.5,-34.72
2025-12-03,NVDA,-34.87,-33.11,-31.5,-34.72
2025-12-04,NVDA,-31.08,-33.11,-31.5,-34.72
2025-12-05,NVDA,-32.05,-33.11,-31.5,-34.72
2025-12-01,NVR,-784.51,-730.53,-661.09,-799.96
2025-12-02,NVR,-700.5,-730.53,-661.09,-799.96
2025-12-03,NVR,-622.18,-730.53,-661.09,-799.96
2025-12-04,NVR,-781.93,-730.53,-661.09,-799.96
2025-12-05,NVR,-763.52,-730.53,-661.09,-799.96
2025-12-01,NWSA,-0.79,-0.68,-0.44,-0.92
2025-12-02,NWSA,-0.91,-0.68,-0.44,-0.92
2025-12-03,NWSA,-0.75,-0.68,-0.44,-0.92
2025-12-04,NWSA,-0.68,-0.68,-0.44,-0.92
2025-12-05,NWSA,-0.27,-0.68,-0.44,-0.92
2025-12-01,NXPI,-8.63,11.18,23.41,-1.05
2025-12-02,NXPI,7.23,11.18,23.41,-1.05
2025-12-03,NXPI,19.44,11.18,23.41,-1.05
2025-12-04,NXPI,18.04,11.18,23.41,-1.05
2025-12-05,NXPI,19.83,11.18,23.41,-1.05
2025-12-01,O,-1.19,-0.68,-0.22,-1.14
2025-12-02,O,-1.12,-0.68,-0.22,-1.14
2025-12-03,O,-0.53,-0.68,-0.22,-1.14
2025-12-04,O,-0.41,-0.68,-0.22,-1.14
2025-12-05,O,-0.14,-0.68,-0.22,-1.14
2025-12-01,ODFL,-20.6,-12.12,-5.01,-19.23
2025-12-02,ODFL,-18.81,-12.12,-5.01,-19.23
2025-12-03,ODFL,-9.33,-12.12,-5.01,-19.23
2025-12-04,ODFL,-6.76,-12.12,-5.01,-19.23
2025-12-05,ODFL,-5.12,-12.12,-5.01,-19.23
2025-12-01,OEF,-51.56,-50.11,-49.12,-51.1
2025-12-02,OEF,-50.59,-50.11,-49.12,-51.1
2025-12-03,OEF,-49.8,-50.11,-49.12,-51.1
2025-12-04,OEF,-49.62,-50.11,-49.12,-51.1
2025-12-05,OEF,-48.98,-50.11,-49.12,-51.1
2025-12-01,OKE,-30.42,-29.26,-27.82,-30.71
2025-12-02,OKE,-31.0,-29.26,-27.82,-30.71
2025-12-03,OKE,-29.21,-29.26,-27.82,-30.71
2025-12-04,OKE,-27.93,-29.26,-27.82,-30.71
2025-12-05,OKE,-27.76,-29.26,-27.82,-30.71
2025-12-01,OMC,-5.19,-5.38,-4.11,-6.65
2025-12-02,OMC,-4.73,-5.38,-4.11,-6.65
2025-12-03,OMC,-6.2,-5.38,-4.11,-6.65
2025-12-04,OMC,-7.03,-5.38,-4.11,-6.65
2025-12-05,OMC,-3.76,-5.38,-4.11,-6.65
2025-12-01,ON,-2.99,0.3,3.03,-2.43
2025-12-02,ON,-1.94,0.3,3.03,-2.43
2025-12-03,ON,3.73,0.3,3.03,-2.43
2025-12-04,ON,1.37,0.3,3.03,-2.43
2025-12-05,ON,1.32,0.3,3.03,-2.43
2025-12-01,ORCL,-44.13,-36.73,-29.17,-44.3
2025-12-02,ORCL,-43.97,-36.73,-29.17,-44.3
2025-12-03,ORCL,-37.34,-36.73,-29.17,-44.3
2025-12-04,ORCL,-30.74,-36.73,-29.17,-44.3
2025-12-05,ORCL,-27.49,-36.73,-29.17,-44.3
2025-12-01,ORLY,-30.32,-31.94,-30.91,-32.97
2025-12-02,ORLY,-31.72,-31.94,-30.91,-32.97
2025-12-03,ORLY,-32.95,-31.94,-30.91,-32.97
2025-12-04,ORLY,-32.05,-31.94,-30.91,-32.97
2025-12-05,ORLY,-32.67,-31.94,-30.91,-32.97
2025-12-01,OTIS,-7.3,-8.31,-7.68,-8.94
2025-12-02,OTIS,-8.21,-8.31,-7.68,-8.94
2025-12-03,OTIS,-8.51,-8.31,-7.68,-8.94
2025-12-04,OTIS,-8.54,-8.31,-7.68,-8.94
2025-12-05,OTIS,-9.0,-8.31,-7.68,-8.94
2025-12-01,OXY,0.71,0.74,1.0,0.49
2025-12-02,OXY,0.35,0.74,1.0,0.49
2025-12-03,OXY,0.82,0.74,1.0,0.49
2025-12-04,OXY,1.04,0.74,1.0,0.49
2025-12-05,OXY,0.8,0.74,1.0,0.49
2025-12-01,PAM,-12.33,-11.85,-10.76,-12.94
2025-12-02,PAM,-13.18,-11.85,-10.76,-12.94
2025-12-03,PAM,-10.27,-11.85,-10.76,-12.94
2025-12-04,PAM,-11.39,-11.85,-10.76,-12.94
2025-12-05,PAM,-12.08,-11.85,-10.76,-12.94
2025-12-01,PANW,-31.29,-25.87,-21.42,-30.31
2025-12-02,PANW,-29.14,-25.87,-21.42,-30.31
2025-12-03,PANW,-25.39,-25.87,-21.42,-30.31
2025-12-04,PANW,-23.34,-25.87,-21.42,-30.31
2025-12-05,PANW,-20.18,-25.87,-21.42,-30.31
2025-12-01,PAYC,-54.01,-51.78,-49.73,-53.84
2025-12-02,PAYC,-53.87,-51.78,-49.73,-53.84
2025-12-03,PAYC,-51.26,-51.78,-49.73,-53.84
2025-12-04,PAYC,-49.68,-51.78,-49.73,-53.84
2025-12-05,PAYC,-50.1,-51.78,-49.73,-53.84
2025-12-01,PAYX,-7.2,-6.03,-4.89,-7.17
2025-12-02,PAYX,-6.96,-6.03,-4.89,-7.17
2025-12-03,PAYX,-4.35,-6.03,-4.89,-7.17
2025-12-04,PAYX,-5.97,-6.03,-4.89,-7.17
2025-12-05,PAYX,-5.68,-6.03,-4.89,-7.17
2025-12-01,PBR,-1.87,-1.83,-1.53,-2.12
2025-12-02,PBR,-1.81,-1.83,-1.53,-2.12
2025-12-03,PBR,-1.62,-1.83,-1.53,-2.12
2025-12-04,PBR,-1.54,-1.83,-1.53,-2.12
2025-12-05,PBR,-2.29,-1.83,-1.53,-2.12
2025-12-01,PCAR,-21.85,-18.37,-15.87,-20.88
2025-12-02,PCAR,-19.93,-18.37,-15.87,-20.88
2025-12-03,PCAR,-17.28,-18.37,-15.87,-20.88
2025-12-04,PCAR,-17.32,-18.37,-15.87,-20.88
2025-12-05,PCAR,-15.49,-18.37,-15.87,-20.88
2025-12-01,PCG,-6.07,-6.53,-6.27,-6.8
2025-12-02,PCG,-6.59,-6.53,-6.27,-6.8
2025-12-03,PCG,-6.68,-6.53,-6.27,-6.8
2025-12-04,PCG,-6.58,-6.53,-6.27,-6.8
2025-12-05,PCG,-6.75,-6.53,-6.27,-6.8
2025-12-01,PEG,-16.31,-17.25,-16.54,-17.97
2025-12-02,PEG,-17.2,-17.25,-16.54,-17.97
2025-12-03,PEG,-17.34,-17.25,-16.54,-17.97
2025-12-04,PEG,-17.11,-17.25,-16.54,-17.97
2025-12-05,PEG,-18.31,-17.25,-16.54,-17.97
2025-12-01,PEP,-15.1,-16.99,-15.26,-18.72
2025-12-02,PEP,-16.0,-16.99,-15.26,-18.72
2025-12-03,PEP,-16.55,-16.99,-15.26,-18.72
2025-12-04,PEP,-17.7,-16.99,-15.26,-18.72
2025-12-05,PEP,-19.59,-16.99,-15.26,-18.72
2025-12-01,PFE,-0.61,-0.34,0.01,-0.69
2025-12-02,PFE,-0.73,-0.34,0.01,-0.69
2025-12-03,PFE,-0.31,-0.34,0.01,-0.69
2025-12-04,PFE,-0.18,-0.34,0.01,-0.69
2025-12-05,PFE,0.15,-0.34,0.01,-0.69
2025-12-01,PFF,-4.65,-4.5,-4.4,-4.59
2025-12-02,PFF,-4.47,-4.5,-4.4,-4.59
2025-12-03,PFF,-4.42,-4.5,-4.4,-4.59
2025-12-04,PFF,-4.51,-4.5,-4.4,-4.59
2025-12-05,PFF,-4.43,-4.5,-4.4,-4.59
2025-12-01,PFG,-29.49,-28.31,-27.0,-29.62
