Date,Ticker,Ticker_name,Exposure,Category,Close,model_score
2025-07-01,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.33,31.0
2025-07-02,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.5,12.0
2025-07-03,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.41,3.0
2025-07-07,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.33,3.0
2025-07-08,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.13,56.0
2025-07-09,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.8,46.0
2025-07-10,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.79,46.0
2025-07-11,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.84,38.0
2025-07-14,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.32,3.0
2025-07-15,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.94,46.0
2025-07-16,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.91,46.0
2025-07-17,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.49,46.0
2025-07-18,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.88,46.0
2025-07-21,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.11,-1.0
2025-07-22,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.97,15.0
2025-07-23,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.81,-13.0
2025-07-24,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.42,56.0
2025-07-25,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.39,28.0
2025-07-28,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.21,58.0
2025-07-29,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.88,85.0
2025-07-30,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.01,85.0
2025-07-31,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.06,47.0
2025-08-01,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.1,40.0
2025-08-04,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.28,4.0
2025-08-05,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.04,-38.0
2025-08-06,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.75,2.0
2025-08-07,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.76,56.0
2025-08-08,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.89,2.0
2025-08-11,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.89,56.0
2025-08-12,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.56,48.0
2025-08-13,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.87,56.0
2025-08-14,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.85,56.0
2025-08-15,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.67,48.0
2025-08-18,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.23,-1.0
2025-08-19,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.4,-9.0
2025-08-20,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.57,-16.0
2025-08-21,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.82,40.0
2025-08-22,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.7,40.0
2025-08-25,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.48,45.0
2025-08-26,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.62,19.0
2025-08-27,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.83,49.0
2025-08-28,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.01,49.0
2025-08-29,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.98,49.0
2025-09-02,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.74,12.0
2025-09-03,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.73,19.0
2025-09-04,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.71,37.0
2025-09-05,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.59,-46.0
2025-09-08,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.48,-2.0
2025-09-09,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.64,35.0
2025-09-10,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.38,29.0
2025-09-11,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.57,29.0
2025-09-12,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.58,29.0
2025-09-15,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.36,-5.0
2025-09-16,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.21,29.0
2025-09-17,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.57,-8.0
2025-09-18,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.67,-8.0
2025-09-19,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.42,-47.0
2025-09-22,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.18,-16.0
2025-09-23,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.47,-47.0
2025-09-24,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.82,-8.0
2025-09-25,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.93,-8.0
2025-09-26,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.21,-14.0
2025-09-29,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.37,-14.0
2025-09-30,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.31,-14.0
2025-10-01,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.3,-35.0
2025-10-02,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.22,-14.0
2025-10-03,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.46,-32.0
2025-10-06,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.93,-23.0
2025-10-07,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.01,-2.0
2025-10-08,KMI,"KINDER MORGAN, INC.",Energy,Energy,28.14,-13.0
2025-10-09,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.52,23.0
2025-10-10,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.1,25.0
2025-10-13,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.34,54.0
2025-10-14,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.31,44.0
2025-10-15,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.61,8.0
2025-10-16,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.21,61.0
2025-10-17,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.38,60.0
2025-10-20,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.52,40.0
2025-10-21,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.5,13.0
2025-10-22,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.56,12.0
2025-10-23,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.25,-13.0
2025-10-24,KMI,"KINDER MORGAN, INC.",Energy,Energy,25.86,-13.0
2025-10-27,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.15,41.0
2025-10-28,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.08,41.0
2025-10-29,KMI,"KINDER MORGAN, INC.",Energy,Energy,25.9,0.0
2025-10-30,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.08,0.0
2025-10-31,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.19,0.0
2025-11-03,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.08,28.0
2025-11-04,KMI,"KINDER MORGAN, INC.",Energy,Energy,25.84,25.0
2025-11-05,KMI,"KINDER MORGAN, INC.",Energy,Energy,25.92,-9.0
2025-11-06,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.12,21.0
2025-11-07,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.55,18.0
2025-11-10,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.06,11.0
2025-11-11,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.94,14.0
2025-11-12,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.01,21.0
2025-11-13,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.89,30.0
2025-11-14,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.42,-5.0
2025-11-17,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.14,-5.0
2025-11-18,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.09,-5.0
2025-11-19,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.82,21.0
2025-11-20,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.72,1.0
2025-11-21,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.98,-18.0
2025-11-24,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.82,19.0
2025-11-25,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.52,7.0
2025-11-26,KMI,"KINDER MORGAN, INC.",Energy,Energy,26.95,-13.0
2025-11-28,KMI,"KINDER MORGAN, INC.",Energy,Energy,27.32,-18.0
2024-09-03,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,83.03,-66.0
2024-09-04,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.85,-31.0
2024-09-05,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,80.91,-41.0
2024-09-06,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.38,-17.0
2024-09-09,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,80.63,-26.0
2024-09-10,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,77.72,5.0
2024-09-11,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,75.2,-12.0
2024-09-12,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.28,-12.0
2024-09-13,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.78,14.0
2024-09-16,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.04,-17.0
2024-09-17,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.39,-17.0
2024-09-18,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,77.21,9.0
2024-09-19,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,77.39,-12.0
2024-09-20,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.1,-12.0
2024-09-23,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.45,-12.0
2024-09-24,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.5,-3.0
2024-09-25,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,74.49,4.0
2024-09-26,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.21,36.0
2024-09-27,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,77.32,47.0
2024-09-30,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,77.38,47.0
2024-10-01,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.17,4.0
2024-10-02,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,75.43,-15.0
2024-10-03,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,74.19,16.0
2024-10-04,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,73.09,-34.0
2024-10-07,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.27,2.0
2024-10-08,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.13,-34.0
2024-10-09,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,71.2,-16.0
2024-10-10,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,71.11,-16.0
2024-10-11,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.14,47.0
2024-10-14,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,73.04,40.0
2024-10-15,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,73.67,36.0
2024-10-16,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,74.81,26.0
2024-10-17,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,75.12,-5.0
2024-10-18,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,74.7,5.0
2024-10-21,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,71.94,7.0
2024-10-22,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,71.48,7.0
2024-10-23,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.0,7.0
2024-10-24,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.58,40.0
2024-10-25,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.0,-2.0
2024-10-28,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,74.31,26.0
2024-10-29,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,73.71,36.0
2024-10-30,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,74.05,16.0
2024-10-31,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.38,29.0
2024-11-01,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.3,34.0
2024-11-04,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,73.06,29.0
2024-11-05,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,73.87,27.0
2024-11-06,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.93,28.0
2024-11-07,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.44,28.0
2024-11-08,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,75.54,12.0
2024-11-11,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.78,46.0
2024-11-12,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.69,35.0
2024-11-13,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,77.86,51.0
2024-11-14,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.21,51.0
2024-11-15,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.03,26.0
2024-11-18,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,77.1,1.0
2024-11-19,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,75.3,-9.0
2024-11-20,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.66,-9.0
2024-11-21,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,80.63,-14.0
2024-11-22,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.6,-14.0
2024-11-25,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.15,-20.0
2024-11-26,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.09,-20.0
2024-11-27,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.59,-35.0
2024-11-29,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,83.97,-35.0
2024-12-02,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,83.18,15.0
2024-12-03,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.22,15.0
2024-12-04,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,83.63,18.0
2024-12-05,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.56,18.0
2024-12-06,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,86.23,3.0
2024-12-09,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,87.2,-8.0
2024-12-10,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,86.08,21.0
2024-12-11,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,87.0,-8.0
2024-12-12,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,86.78,-6.0
2024-12-13,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,86.26,6.0
2024-12-16,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.98,9.0
2024-12-17,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,83.12,29.0
2024-12-18,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.42,42.0
2024-12-19,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.23,54.0
2024-12-20,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.27,14.0
2024-12-23,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,83.7,53.0
2024-12-24,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.91,29.0
2024-12-26,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.17,22.0
2024-12-27,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,83.77,29.0
2024-12-30,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,82.06,42.0
2024-12-31,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.76,42.0
2025-01-02,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.22,40.0
2025-01-03,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,80.07,40.0
2025-01-06,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.75,8.0
2025-01-07,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.12,-15.0
2025-01-08,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.93,40.0
2025-01-10,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.34,14.0
2025-01-13,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.5,37.0
2025-01-14,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.57,15.0
2025-01-15,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,80.28,24.0
2025-01-16,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.65,37.0
2025-01-17,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.94,29.0
2025-01-21,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.5,22.0
2025-01-22,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,78.27,31.0
2025-01-23,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.99,7.0
2025-01-24,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,82.73,7.0
2025-01-27,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.53,32.0
2025-01-28,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.28,10.0
2025-01-29,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.7,10.0
2025-01-30,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,87.59,-3.0
2025-01-31,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.64,2.0
2025-02-03,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.24,-19.0
2025-02-04,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,84.15,-1.0
2025-02-05,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,83.88,-19.0
2025-02-06,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,86.54,-53.0
2025-02-07,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.25,7.0
2025-02-10,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.45,-4.0
2025-02-11,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,86.7,-20.0
2025-02-12,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,86.44,-20.0
2025-02-13,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,87.6,-20.0
2025-02-14,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,88.9,-41.0
2025-02-18,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,89.19,-58.0
2025-02-19,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,87.44,-56.0
2025-02-20,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,85.6,-48.0
2025-02-21,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,82.61,-29.0
2025-02-24,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,82.89,-14.0
2025-02-25,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,82.96,29.0
2025-02-26,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,82.52,29.0
2025-02-27,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.96,44.0
2025-02-28,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,82.97,-7.0
2025-03-03,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.51,-17.0
2025-03-04,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,81.15,-17.0
2025-03-05,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,79.1,-38.0
2025-03-06,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,77.48,-33.0
2025-03-07,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,76.72,-33.0
2025-03-10,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,74.0,-18.0
2025-03-11,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.77,-20.0
2025-03-12,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,72.54,-20.0
2025-03-13,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,69.25,-20.0
2025-03-14,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,69.9,41.0
2025-03-17,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,71.87,0.0
2025-03-18,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,70.33,0.0
2025-03-19,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,70.83,0.0
2025-03-20,KMX,"CARMAX, INC.",Consumer Discretionary,Consumer Discretionary,71.69,0.0
