Date,Ticker,Ticker_name,Exposure,Category,model_score_wtd_change,current_model_score,previous_model_score
2025-10-17,MOS,THE MOSAIC COMPANY,Materials,Materials,6.0,0.0,-6.0
2025-10-17,MP,MP MATERIALS CORP,,MR Discretion,13.0,34.0,21.0
2025-10-17,MPC,MARATHON PETROLEUM ,Energy,Energy,34.0,55.0,21.0
2025-10-17,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,Information Technology,-74.0,-27.0,47.0
2025-10-17,MRK,"MERCK & CO., INC.",Health Care,Health Care,21.0,-49.0,-70.0
2025-10-17,MRNA,"MODERNA, INC.",Health Care,Health Care,7.0,-51.0,-58.0
2025-10-17,MS,MORGAN STANLEY,Financials,Financials,-12.0,55.0,67.0
2025-10-17,MSCI,MSCI INC.,Financials,Financials,20.0,-21.0,-41.0
2025-10-17,MSFT,MICROSOFT ,Information Technology,Information Technology,-4.0,15.0,19.0
2025-10-17,MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,Information Technology,62.0,79.0,17.0
2025-10-17,MTB,M&T BANK ,Financials,Financials,-17.0,0.0,17.0
2025-10-17,MTCH,"MATCH GROUP, INC.",Communication Services,Communication Services,-10.0,0.0,10.0
2025-10-17,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,Health Care,-59.0,-47.0,12.0
2025-10-17,MTUM,ISHARES:MSCI USA MOM FCT,,Sector & Style ETFs,-28.0,-2.0,26.0
2025-10-17,MU,"MICRON TECHNOLOGY, INC.",Information Technology,Information Technology,-53.0,-41.0,12.0
2025-10-17,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,Consumer Discretionary,13.0,28.0,15.0
2025-10-17,NDAQ,"NASDAQ, INC.",Financials,Financials,7.0,7.0,0.0
2025-10-17,NDSN,NORDSON ,Industrials,Industrials,-25.0,-55.0,-30.0
2025-10-17,NDX,NASDAQ 100 INDEX,,Indices,-23.0,21.0,44.0
2025-10-17,NEE,"NEXTERA ENERGY, INC.",Utilities,Utilities,-43.0,-49.0,-6.0
2025-10-17,NEM,NEWMONT ,Materials,Materials,-38.0,24.0,62.0
2025-10-17,NFLX,"NETFLIX, INC.",Communication Services,Communication Services,17.0,17.0,-0.0
2025-10-17,NI,NISOURCE INC.,Utilities,Utilities,-8.0,-8.0,0.0
2025-10-17,NKE,"NIKE, INC.",Consumer Discretionary,Consumer Discretionary,-30.0,-16.0,14.0
2025-10-17,NOC,NORTHROP GRUMMAN ,Industrials,Industrials,42.0,16.0,-26.0
2025-10-17,NORW,GLBL X MSCI NORWAY ETF,,Foreign,20.0,49.0,29.0
2025-10-17,NOV,NOV INC.,,MR Discretion,-5.0,14.0,19.0
2025-10-17,NOW,"SERVICENOW, INC.",Information Technology,Information Technology,17.0,38.0,21.0
2025-10-17,NQ=F,NASDAQ 100 FUTURES,,Futures,-19.0,16.0,35.0
2025-10-17,NRG,"NRG ENERGY, INC.",Utilities,Utilities,-11.0,68.0,79.0
2025-10-17,NSC,NORFOLK SOUTHERN ,Industrials,Industrials,-7.0,48.0,55.0
2025-10-17,NTAP,"NETAPP, INC.",Information Technology,Information Technology,10.0,46.0,36.0
2025-10-17,NTRS,NORTHERN TRUST ,Financials,Financials,-4.0,67.0,71.0
2025-10-17,NUE,NUCOR ,Materials,Materials,-30.0,-26.0,4.0
2025-10-17,NVDA,NVIDIA ,Information Technology,Information Technology,-5.0,53.0,58.0
2025-10-17,NVR,"NVR, INC.",Consumer Discretionary,Consumer Discretionary,-18.0,0.0,18.0
2025-10-17,NWSA,NEWS CORP.,Communication Services,Communication Services,0.0,0.0,0.0
2025-10-17,NXPI,NXP SEMICONDUCTORS NV,Information Technology,Information Technology,22.0,68.0,46.0
2025-10-17,O,REALTY INCOME ,Real Estate,Real Estate,-29.0,5.0,34.0
2025-10-17,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,Industrials,-11.0,-17.0,-6.0
2025-10-17,OEF,ISHARES:S&P 100,,Sector & Style ETFs,20.0,80.0,60.0
2025-10-17,OKE,"ONEOK, INC.",Energy,Energy,33.0,-6.0,-39.0
2025-10-17,OMC,OMNICOM GROUP INC.,Communication Services,Communication Services,-13.0,-55.0,-42.0
2025-10-17,ON,ON SEMICONDUCTOR ,Information Technology,Information Technology,-67.0,-67.0,-0.0
2025-10-17,ORCL,ORACLE ,Information Technology,Information Technology,45.0,40.0,-5.0
2025-10-17,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,Consumer Discretionary,-43.0,0.0,43.0
2025-10-17,OTIS,OTIS WORLDWIDE ,Industrials,Industrials,24.0,-0.0,-24.0
2025-10-17,OXY,OCCIDENTAL PETROLEUM ,Energy,Energy,16.0,14.0,-2.0
2025-10-17,PAM,PAMPA ENERGIA SA,,MR Discretion,0.0,-34.0,-34.0
2025-10-17,PANW,"PALO ALTO NETWORKS, INC.",Information Technology,Information Technology,9.0,-12.0,-21.0
2025-10-17,PAYC,"PAYCOM SOFTWARE, INC.",Industrials,Industrials,37.0,30.0,-7.0
2025-10-17,PAYX,"PAYCHEX, INC.",Industrials,Industrials,26.0,-15.0,-41.0
2025-10-17,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,MR Discretion,0.0,-1.0,-1.0
2025-10-17,PCAR,PACCAR INC,Industrials,Industrials,-6.0,22.0,28.0
2025-10-17,PCG,PG&E ,Utilities,Utilities,-23.0,-62.0,-39.0
2025-10-17,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,Utilities,0.0,0.0,0.0
2025-10-17,PEP,"PEPSICO, INC.",Consumer Staples,Consumer Staples,-17.0,-68.0,-51.0
2025-10-17,PFE,PFIZER INC.,Health Care,Health Care,20.0,-5.0,-25.0
2025-10-17,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,Financials,12.0,32.0,20.0
2025-10-17,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,Consumer Staples,44.0,36.0,-8.0
2025-10-17,PGR,THE PROGRESSIVE ,Financials,Financials,41.0,-0.0,-41.0
2025-10-17,PH,PARKER-HANNIFIN ,Industrials,Industrials,16.0,80.0,64.0
2025-10-17,PHM,"PULTEGROUP, INC.",Consumer Discretionary,Consumer Discretionary,-34.0,0.0,34.0
2025-10-17,PKG,PACKAGING  OF AMERICA,Materials,Materials,26.0,54.0,28.0
2025-10-17,PLD,"PROLOGIS, INC.",Real Estate,Real Estate,-116.0,-86.0,30.0
2025-10-17,PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,Information Technology,0.0,79.0,79.0
2025-10-17,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,Consumer Staples,0.0,0.0,0.0
2025-10-17,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,Financials,-41.0,0.0,41.0
2025-10-17,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,Industrials,-2.0,52.0,54.0
2025-10-17,PNW,PINNACLE WEST CAPITAL ,Utilities,Utilities,-3.0,-33.0,-30.0
2025-10-17,PODD,INSULET ,Health Care,Health Care,-11.0,61.0,72.0
2025-10-17,POOL,POOL ,Consumer Discretionary,Consumer Discretionary,13.0,-8.0,-21.0
2025-10-17,POWA,INVESCO BLOOMBERG PRICING POWER,,Sector & Style ETFs,-76.0,-22.0,54.0
2025-10-17,PPG,"PPG INDUSTRIES, INC.",Materials,Materials,21.0,-0.0,-21.0
2025-10-17,PPL,PPL ,Utilities,Utilities,-83.0,-21.0,62.0
2025-10-17,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,Financials,-48.0,-12.0,36.0
2025-10-17,PSA,PUBLIC STORAGE.,Real Estate,Real Estate,-48.0,-53.0,-5.0
2025-10-17,PSKY,PARAMOUNT SKYDANCE ,Communication Services,Communication Services,-21.0,4.0,25.0
2025-10-17,PSX,PHILLIPS 66,Energy,Energy,-7.0,19.0,26.0
2025-10-17,PTC,PTC INC.,Information Technology,Information Technology,-13.0,15.0,28.0
2025-10-17,PWR,"QUANTA SERVICES, INC.",Industrials,Industrials,-34.0,1.0,35.0
2025-10-17,PYPL,"PAYPAL HOLDINGS, INC.",Financials,Financials,55.0,55.0,-0.0
2025-10-17,QAT,ISHARES:MSCI QATAR,,Foreign,0.0,-3.0,-3.0
2025-10-17,QCOM,QUALCOMM INC.,Information Technology,Information Technology,-11.0,68.0,79.0
2025-10-17,QQQ,INVESCO QQQ TRUST 1,,Sector & Style ETFs,-24.0,36.0,60.0
2025-10-17,QUAL,ISHARES:MSCI USA QF,,Sector & Style ETFs,24.0,74.0,50.0
2025-10-17,RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,Consumer Discretionary,-40.0,0.0,40.0
2025-10-17,REG,REGENCY CENTERS ,Real Estate,Real Estate,-80.0,-26.0,54.0
2025-10-17,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,Health Care,9.0,-17.0,-26.0
2025-10-17,RF,REGIONS FINANCIAL ,Financials,Financials,-43.0,0.0,43.0
2025-10-17,RIG,TRANSOCEAN LTD,,MR Discretion,-5.0,-47.0,-42.0
