Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2025-04-01,ACGL,14.4,8.9,11.2,6.5
2025-05-01,ACGL,6.7,8.9,11.2,6.5
2025-06-01,ACGL,7.8,8.9,11.2,6.5
2025-07-01,ACGL,7.2,8.9,11.2,6.5
2025-08-01,ACGL,8.2,8.9,11.2,6.5
2025-09-01,ACGL,6.8,8.9,11.2,6.5
2025-10-01,ACGL,12.4,8.9,11.2,6.5
2025-11-01,ACGL,10.2,8.9,11.2,6.5
2025-12-01,ACGL,7.1,8.9,11.2,6.5
2026-01-01,ACGL,6.8,8.9,11.2,6.5
2026-02-01,ACGL,8.6,8.9,11.2,6.5
2024-11-01,ACN,30.4,36.0,47.7,24.4
2024-12-01,ACN,30.3,36.0,47.7,24.4
2025-01-01,ACN,42.6,36.0,47.7,24.4
2025-02-01,ACN,55.9,36.0,47.7,24.4
2025-03-01,ACN,60.5,36.0,47.7,24.4
2025-04-01,ACN,43.0,36.0,47.7,24.4
2025-05-01,ACN,27.2,36.0,47.7,24.4
2025-06-01,ACN,48.6,36.0,47.7,24.4
2025-07-01,ACN,41.6,36.0,47.7,24.4
2025-08-01,ACN,28.4,36.0,47.7,24.4
2025-09-01,ACN,31.0,36.0,47.7,24.4
2025-10-01,ACN,21.8,36.0,47.7,24.4
2025-11-01,ACN,16.5,36.0,47.7,24.4
2025-12-01,ACN,30.1,36.0,47.7,24.4
2026-01-01,ACN,33.7,36.0,47.7,24.4
2026-02-01,ACN,37.3,36.0,47.7,24.4
2024-11-01,ADBE,64.9,52.6,76.0,29.3
2024-12-01,ADBE,125.4,52.6,76.0,29.3
2025-01-01,ADBE,46.4,52.6,76.0,29.3
2025-02-01,ADBE,34.8,52.6,76.0,29.3
2025-03-01,ADBE,78.8,52.6,76.0,29.3
2025-04-01,ADBE,56.0,52.6,76.0,29.3
2025-05-01,ADBE,48.9,52.6,76.0,29.3
2025-06-01,ADBE,47.7,52.6,76.0,29.3
2025-07-01,ADBE,38.3,52.6,76.0,29.3
2025-08-01,ADBE,34.6,52.6,76.0,29.3
2025-09-01,ADBE,39.4,52.6,76.0,29.3
2025-10-01,ADBE,36.2,52.6,76.0,29.3
2025-11-01,ADBE,30.9,52.6,76.0,29.3
2025-12-01,ADBE,46.6,52.6,76.0,29.3
2026-01-01,ADBE,66.5,52.6,76.0,29.3
2026-02-01,ADBE,36.4,52.6,76.0,29.3
2024-11-01,ADI,28.2,31.0,41.6,20.4
2024-12-01,ADI,19.0,31.0,41.6,20.4
2025-01-01,ADI,20.5,31.0,41.6,20.4
2025-02-01,ADI,46.3,31.0,41.6,20.4
2025-03-01,ADI,37.0,31.0,41.6,20.4
2025-04-01,ADI,43.7,31.0,41.6,20.4
2025-05-01,ADI,35.4,31.0,41.6,20.4
2025-06-01,ADI,26.9,31.0,41.6,20.4
2025-07-01,ADI,25.7,31.0,41.6,20.4
2025-08-01,ADI,39.8,31.0,41.6,20.4
2025-09-01,ADI,13.2,31.0,41.6,20.4
2025-10-01,ADI,24.1,31.0,41.6,20.4
2025-11-01,ADI,42.3,31.0,41.6,20.4
2025-12-01,ADI,22.2,31.0,41.6,20.4
2026-01-01,ADI,48.8,31.0,41.6,20.4
2026-02-01,ADI,20.8,31.0,41.6,20.4
2024-11-01,ADM,6.8,6.7,9.1,4.2
2024-12-01,ADM,5.3,6.7,9.1,4.2
2025-01-01,ADM,4.1,6.7,9.1,4.2
2025-02-01,ADM,6.1,6.7,9.1,4.2
2025-03-01,ADM,7.1,6.7,9.1,4.2
2025-04-01,ADM,8.2,6.7,9.1,4.2
2025-05-01,ADM,4.3,6.7,9.1,4.2
2025-06-01,ADM,8.2,6.7,9.1,4.2
2025-07-01,ADM,4.2,6.7,9.1,4.2
2025-08-01,ADM,11.4,6.7,9.1,4.2
2025-09-01,ADM,4.8,6.7,9.1,4.2
2025-10-01,ADM,6.8,6.7,9.1,4.2
2025-11-01,ADM,6.3,6.7,9.1,4.2
2025-12-01,ADM,4.2,6.7,9.1,4.2
2026-01-01,ADM,12.5,6.7,9.1,4.2
2026-02-01,ADM,6.3,6.7,9.1,4.2
2024-11-01,ADP,23.6,24.3,32.7,16.0
2024-12-01,ADP,20.1,24.3,32.7,16.0
2025-01-01,ADP,26.2,24.3,32.7,16.0
2025-02-01,ADP,13.8,24.3,32.7,16.0
2025-03-01,ADP,33.6,24.3,32.7,16.0
2025-04-01,ADP,36.9,24.3,32.7,16.0
2025-05-01,ADP,34.3,24.3,32.7,16.0
2025-06-01,ADP,33.2,24.3,32.7,16.0
2025-07-01,ADP,19.5,24.3,32.7,16.0
2025-08-01,ADP,11.4,24.3,32.7,16.0
2025-09-01,ADP,20.4,24.3,32.7,16.0
2025-10-01,ADP,35.5,24.3,32.7,16.0
2025-11-01,ADP,15.1,24.3,32.7,16.0
2025-12-01,ADP,14.7,24.3,32.7,16.0
2026-01-01,ADP,24.4,24.3,32.7,16.0
2026-02-01,ADP,26.6,24.3,32.7,16.0
2024-11-01,ADSK,45.0,34.0,44.2,23.9
2024-12-01,ADSK,23.0,34.0,44.2,23.9
2025-01-01,ADSK,37.2,34.0,44.2,23.9
2025-02-01,ADSK,45.0,34.0,44.2,23.9
2025-03-01,ADSK,35.6,34.0,44.2,23.9
2025-04-01,ADSK,42.2,34.0,44.2,23.9
2025-05-01,ADSK,31.7,34.0,44.2,23.9
2025-06-01,ADSK,19.6,34.0,44.2,23.9
2025-07-01,ADSK,39.6,34.0,44.2,23.9
2025-08-01,ADSK,46.1,34.0,44.2,23.9
2025-09-01,ADSK,16.5,34.0,44.2,23.9
2025-10-01,ADSK,31.0,34.0,44.2,23.9
2025-11-01,ADSK,33.7,34.0,44.2,23.9
2025-12-01,ADSK,20.7,34.0,44.2,23.9
2026-01-01,ADSK,49.6,34.0,44.2,23.9
2026-02-01,ADSK,25.7,34.0,44.2,23.9
2024-11-01,AEE,10.4,7.5,9.6,5.4
2024-12-01,AEE,8.4,7.5,9.6,5.4
2025-01-01,AEE,9.9,7.5,9.6,5.4
2025-02-01,AEE,8.6,7.5,9.6,5.4
2025-03-01,AEE,7.5,7.5,9.6,5.4
2025-04-01,AEE,11.2,7.5,9.6,5.4
2025-05-01,AEE,6.9,7.5,9.6,5.4
2025-06-01,AEE,4.3,7.5,9.6,5.4
2025-07-01,AEE,7.4,7.5,9.6,5.4
2025-08-01,AEE,4.2,7.5,9.6,5.4
2025-09-01,AEE,6.6,7.5,9.6,5.4
2025-10-01,AEE,5.1,7.5,9.6,5.4
2025-11-01,AEE,6.5,7.5,9.6,5.4
2025-12-01,AEE,9.5,7.5,9.6,5.4
2026-01-01,AEE,7.0,7.5,9.6,5.4
2026-02-01,AEE,4.4,7.5,9.6,5.4
2024-11-01,AEP,8.2,9.0,11.8,6.2
2024-12-01,AEP,9.6,9.0,11.8,6.2
2025-01-01,AEP,13.1,9.0,11.8,6.2
2025-02-01,AEP,10.5,9.0,11.8,6.2
2025-03-01,AEP,8.3,9.0,11.8,6.2
2025-04-01,AEP,12.1,9.0,11.8,6.2
2025-05-01,AEP,11.6,9.0,11.8,6.2
2025-06-01,AEP,3.2,9.0,11.8,6.2
2025-07-01,AEP,11.8,9.0,11.8,6.2
2025-08-01,AEP,4.7,9.0,11.8,6.2
2025-09-01,AEP,6.9,9.0,11.8,6.2
2025-10-01,AEP,11.1,9.0,11.8,6.2
2025-11-01,AEP,6.6,9.0,11.8,6.2
2025-12-01,AEP,9.6,9.0,11.8,6.2
2026-01-01,AEP,8.3,9.0,11.8,6.2
2026-02-01,AEP,4.4,9.0,11.8,6.2
2024-11-01,AES,3.7,2.2,3.0,1.3
2024-12-01,AES,1.7,2.2,3.0,1.3
2025-01-01,AES,2.6,2.2,3.0,1.3
2025-02-01,AES,2.1,2.2,3.0,1.3
2025-03-01,AES,2.7,2.2,3.0,1.3
2025-04-01,AES,3.0,2.2,3.0,1.3
2025-05-01,AES,3.2,2.2,3.0,1.3
2025-06-01,AES,1.8,2.2,3.0,1.3
2025-07-01,AES,3.6,2.2,3.0,1.3
2025-08-01,AES,1.1,2.2,3.0,1.3
2025-09-01,AES,1.2,2.2,3.0,1.3
2025-10-01,AES,2.0,2.2,3.0,1.3
2025-11-01,AES,1.4,2.2,3.0,1.3
2025-12-01,AES,1.2,2.2,3.0,1.3
2026-01-01,AES,1.7,2.2,3.0,1.3
2026-02-01,AES,1.8,2.2,3.0,1.3
2024-11-01,AFL,11.4,9.1,12.3,6.0
2024-12-01,AFL,14.3,9.1,12.3,6.0
2025-01-01,AFL,8.9,9.1,12.3,6.0
2025-02-01,AFL,8.2,9.1,12.3,6.0
2025-03-01,AFL,7.6,9.1,12.3,6.0
2025-04-01,AFL,16.3,9.1,12.3,6.0
2025-05-01,AFL,6.3,9.1,12.3,6.0
2025-06-01,AFL,5.4,9.1,12.3,6.0
2025-07-01,AFL,8.4,9.1,12.3,6.0
2025-08-01,AFL,12.7,9.1,12.3,6.0
2025-09-01,AFL,7.2,9.1,12.3,6.0
2025-10-01,AFL,8.5,9.1,12.3,6.0
2025-11-01,AFL,10.4,9.1,12.3,6.0
2025-12-01,AFL,5.0,9.1,12.3,6.0
2026-01-01,AFL,6.6,9.1,12.3,6.0
2026-02-01,AFL,9.0,9.1,12.3,6.0
2024-11-01,AIG,5.1,8.4,11.1,5.7
2024-12-01,AIG,7.2,8.4,11.1,5.7
2025-01-01,AIG,7.7,8.4,11.1,5.7
2025-02-01,AIG,11.3,8.4,11.1,5.7
2025-03-01,AIG,8.1,8.4,11.1,5.7
2025-04-01,AIG,12.0,8.4,11.1,5.7
2025-05-01,AIG,6.5,8.4,11.1,5.7
2025-06-01,AIG,4.6,8.4,11.1,5.7
2025-07-01,AIG,9.6,8.4,11.1,5.7
2025-08-01,AIG,8.5,8.4,11.1,5.7
2025-09-01,AIG,6.1,8.4,11.1,5.7
2025-10-01,AIG,7.7,8.4,11.1,5.7
2025-11-01,AIG,7.3,8.4,11.1,5.7
2025-12-01,AIG,11.7,8.4,11.1,5.7
2026-01-01,AIG,14.4,8.4,11.1,5.7
2026-02-01,AIG,4.0,8.4,11.1,5.7
2024-11-01,AIZ,41.2,22.0,30.8,13.1
2024-12-01,AIZ,21.9,22.0,30.8,13.1
2025-01-01,AIZ,24.1,22.0,30.8,13.1
2025-02-01,AIZ,19.7,22.0,30.8,13.1
2025-03-01,AIZ,18.6,22.0,30.8,13.1
2025-04-01,AIZ,37.1,22.0,30.8,13.1
2025-05-01,AIZ,15.8,22.0,30.8,13.1
2025-06-01,AIZ,12.8,22.0,30.8,13.1
2025-07-01,AIZ,16.7,22.0,30.8,13.1
2025-08-01,AIZ,35.5,22.0,30.8,13.1
2025-09-01,AIZ,13.7,22.0,30.8,13.1
2025-10-01,AIZ,17.6,22.0,30.8,13.1
2025-11-01,AIZ,24.2,22.0,30.8,13.1
2025-12-01,AIZ,24.2,22.0,30.8,13.1
2026-01-01,AIZ,10.6,22.0,30.8,13.1
2026-02-01,AIZ,12.3,22.0,30.8,13.1
2024-11-01,AJG,37.1,37.0,48.8,25.2
2024-12-01,AJG,36.1,37.0,48.8,25.2
2025-01-01,AJG,32.2,37.0,48.8,25.2
2025-02-01,AJG,39.1,37.0,48.8,25.2
2025-03-01,AJG,28.7,37.0,48.8,25.2
2025-04-01,AJG,49.5,37.0,48.8,25.2
2025-05-01,AJG,34.9,37.0,48.8,25.2
2025-06-01,AJG,42.3,37.0,48.8,25.2
2025-07-01,AJG,41.4,37.0,48.8,25.2
2025-08-01,AJG,29.9,37.0,48.8,25.2
2025-09-01,AJG,24.7,37.0,48.8,25.2
2025-10-01,AJG,70.8,37.0,48.8,25.2
2025-11-01,AJG,23.1,37.0,48.8,25.2
2025-12-01,AJG,27.5,37.0,48.8,25.2
2026-01-01,AJG,30.3,37.0,48.8,25.2
2026-02-01,AJG,45.2,37.0,48.8,25.2
2024-11-01,AKAM,20.6,12.1,18.8,5.3
2024-12-01,AKAM,6.5,12.1,18.8,5.3
2025-01-01,AKAM,13.9,12.1,18.8,5.3
2025-02-01,AKAM,28.3,12.1,18.8,5.3
2025-03-01,AKAM,9.7,12.1,18.8,5.3
2025-04-01,AKAM,14.5,12.1,18.8,5.3
2025-05-01,AKAM,11.4,12.1,18.8,5.3
2025-06-01,AKAM,5.7,12.1,18.8,5.3
2025-07-01,AKAM,5.7,12.1,18.8,5.3
2025-08-01,AKAM,9.5,12.1,18.8,5.3
2025-09-01,AKAM,4.7,12.1,18.8,5.3
2025-10-01,AKAM,6.7,12.1,18.8,5.3
2025-11-01,AKAM,21.2,12.1,18.8,5.3
2025-12-01,AKAM,8.1,12.1,18.8,5.3
2026-01-01,AKAM,20.4,12.1,18.8,5.3
2026-02-01,AKAM,7.1,12.1,18.8,5.3
2024-11-01,ALB,18.4,23.8,35.4,12.2
2024-12-01,ALB,28.8,23.8,35.4,12.2
2025-01-01,ALB,16.0,23.8,35.4,12.2
2025-02-01,ALB,11.9,23.8,35.4,12.2
2025-03-01,ALB,12.9,23.8,35.4,12.2
2025-04-01,ALB,24.2,23.8,35.4,12.2
2025-05-01,ALB,8.8,23.8,35.4,12.2
2025-06-01,ALB,13.0,23.8,35.4,12.2
2025-07-01,ALB,25.6,23.8,35.4,12.2
2025-08-01,ALB,23.0,23.8,35.4,12.2
2025-09-01,ALB,20.1,23.8,35.4,12.2
2025-10-01,ALB,25.0,23.8,35.4,12.2
2025-11-01,ALB,42.6,23.8,35.4,12.2
2025-12-01,ALB,34.5,23.8,35.4,12.2
2026-01-01,ALB,54.3,23.8,35.4,12.2
2026-02-01,ALB,19.5,23.8,35.4,12.2
2024-11-01,ALGN,36.4,33.5,49.5,17.5
2024-12-01,ALGN,42.1,33.5,49.5,17.5
2025-01-01,ALGN,31.2,33.5,49.5,17.5
2025-02-01,ALGN,49.0,33.5,49.5,17.5
2025-03-01,ALGN,35.0,33.5,49.5,17.5
2025-04-01,ALGN,44.5,33.5,49.5,17.5
2025-05-01,ALGN,28.4,33.5,49.5,17.5
2025-06-01,ALGN,18.0,33.5,49.5,17.5
2025-07-01,ALGN,80.6,33.5,49.5,17.5
2025-08-01,ALGN,21.2,33.5,49.5,17.5
2025-09-01,ALGN,18.4,33.5,49.5,17.5
2025-10-01,ALGN,25.9,33.5,49.5,17.5
2025-11-01,ALGN,22.8,33.5,49.5,17.5
2025-12-01,ALGN,23.0,33.5,49.5,17.5
2026-01-01,ALGN,20.1,33.5,49.5,17.5
2026-02-01,ALGN,42.9,33.5,49.5,17.5
2024-11-01,ALL,28.6,21.6,27.0,16.3
2024-12-01,ALL,20.9,21.6,27.0,16.3
2025-01-01,ALL,18.1,21.6,27.0,16.3
2025-02-01,ALL,15.2,21.6,27.0,16.3
2025-03-01,ALL,20.1,21.6,27.0,16.3
2025-04-01,ALL,34.2,21.6,27.0,16.3
2025-05-01,ALL,18.2,21.6,27.0,16.3
2025-06-01,ALL,22.8,21.6,27.0,16.3
2025-07-01,ALL,18.0,21.6,27.0,16.3
2025-08-01,ALL,16.5,21.6,27.0,16.3
2025-09-01,ALL,20.9,21.6,27.0,16.3
2025-10-01,ALL,26.4,21.6,27.0,16.3
2025-11-01,ALL,27.7,21.6,27.0,16.3
2025-12-01,ALL,14.3,21.6,27.0,16.3
2026-01-01,ALL,23.9,21.6,27.0,16.3
2026-02-01,ALL,18.6,21.6,27.0,16.3
2024-11-01,ALLE,9.1,13.2,18.2,8.2
2024-12-01,ALLE,14.8,13.2,18.2,8.2
2025-01-01,ALLE,11.0,13.2,18.2,8.2
2025-02-01,ALLE,10.1,13.2,18.2,8.2
2025-03-01,ALLE,12.4,13.2,18.2,8.2
2025-04-01,ALLE,25.4,13.2,18.2,8.2
2025-05-01,ALLE,7.4,13.2,18.2,8.2
2025-06-01,ALLE,10.1,13.2,18.2,8.2
2025-07-01,ALLE,23.1,13.2,18.2,8.2
2025-08-01,ALLE,9.9,13.2,18.2,8.2
2025-09-01,ALLE,13.5,13.2,18.2,8.2
2025-10-01,ALLE,16.5,13.2,18.2,8.2
2025-11-01,ALLE,10.7,13.2,18.2,8.2
2025-12-01,ALLE,9.9,13.2,18.2,8.2
2026-01-01,ALLE,11.0,13.2,18.2,8.2
2026-02-01,ALLE,17.7,13.2,18.2,8.2
2024-11-01,AMAT,27.5,36.3,50.9,21.7
2024-12-01,AMAT,26.7,36.3,50.9,21.7
2025-01-01,AMAT,37.7,36.3,50.9,21.7
2025-02-01,AMAT,30.6,36.3,50.9,21.7
2025-03-01,AMAT,19.2,36.3,50.9,21.7
2025-04-01,AMAT,28.9,36.3,50.9,21.7
2025-05-01,AMAT,27.6,36.3,50.9,21.7
2025-06-01,AMAT,30.4,36.3,50.9,21.7
2025-07-01,AMAT,26.6,36.3,50.9,21.7
2025-08-01,AMAT,33.2,36.3,50.9,21.7
2025-09-01,AMAT,56.0,36.3,50.9,21.7
2025-10-01,AMAT,38.9,36.3,50.9,21.7
2025-11-01,AMAT,49.3,36.3,50.9,21.7
2025-12-01,AMAT,29.2,36.3,50.9,21.7
2026-01-01,AMAT,79.5,36.3,50.9,21.7
2026-02-01,AMAT,51.0,36.3,50.9,21.7
2024-11-01,AMCR,6.6,4.8,6.5,3.0
2024-12-01,AMCR,6.8,4.8,6.5,3.0
2025-01-01,AMCR,3.2,4.8,6.5,3.0
2025-02-01,AMCR,5.2,4.8,6.5,3.0
2025-03-01,AMCR,6.0,4.8,6.5,3.0
2025-04-01,AMCR,7.3,4.8,6.5,3.0
2025-05-01,AMCR,3.1,4.8,6.5,3.0
2025-06-01,AMCR,2.1,4.8,6.5,3.0
2025-07-01,AMCR,4.1,4.8,6.5,3.0
2025-08-01,AMCR,7.8,4.8,6.5,3.0
2025-09-01,AMCR,3.5,4.8,6.5,3.0
2025-10-01,AMCR,3.7,4.8,6.5,3.0
2025-11-01,AMCR,5.0,4.8,6.5,3.0
2025-12-01,AMCR,2.5,4.8,6.5,3.0
2026-01-01,AMCR,4.7,4.8,6.5,3.0
2026-02-01,AMCR,5.7,4.8,6.5,3.0
2024-11-01,AMD,17.8,38.4,63.5,13.3
2024-12-01,AMD,26.2,38.4,63.5,13.3
2025-01-01,AMD,18.9,38.4,63.5,13.3
2025-02-01,AMD,21.2,38.4,63.5,13.3
2025-03-01,AMD,21.2,38.4,63.5,13.3
2025-04-01,AMD,27.7,38.4,63.5,13.3
2025-05-01,AMD,26.1,38.4,63.5,13.3
2025-06-01,AMD,36.7,38.4,63.5,13.3
2025-07-01,AMD,49.0,38.4,63.5,13.3
2025-08-01,AMD,28.9,38.4,63.5,13.3
2025-09-01,AMD,15.9,38.4,63.5,13.3
2025-10-01,AMD,106.6,38.4,63.5,13.3
2025-11-01,AMD,69.2,38.4,63.5,13.3
2025-12-01,AMD,28.5,38.4,63.5,13.3
2026-01-01,AMD,67.2,38.4,63.5,13.3
2026-02-01,AMD,61.9,38.4,63.5,13.3
2024-11-01,AME,20.4,17.3,23.2,11.5
2024-12-01,AME,17.1,17.3,23.2,11.5
2025-01-01,AME,17.1,17.3,23.2,11.5
2025-02-01,AME,14.6,17.3,23.2,11.5
2025-03-01,AME,24.9,17.3,23.2,11.5
2025-04-01,AME,28.1,17.3,23.2,11.5
2025-05-01,AME,19.7,17.3,23.2,11.5
2025-06-01,AME,7.3,17.3,23.2,11.5
2025-07-01,AME,14.8,17.3,23.2,11.5
2025-08-01,AME,10.1,17.3,23.2,11.5
2025-09-01,AME,10.1,17.3,23.2,11.5
2025-10-01,AME,24.9,17.3,23.2,11.5
2025-11-01,AME,14.0,17.3,23.2,11.5
2025-12-01,AME,14.8,17.3,23.2,11.5
2026-01-01,AME,22.7,17.3,23.2,11.5
2026-02-01,AME,13.3,17.3,23.2,11.5
2024-11-01,AMGN,70.5,34.7,47.6,21.9
2024-12-01,AMGN,29.1,34.7,47.6,21.9
2025-01-01,AMGN,29.6,34.7,47.6,21.9
2025-02-01,AMGN,34.9,34.7,47.6,21.9
2025-03-01,AMGN,32.4,34.7,47.6,21.9
2025-04-01,AMGN,47.5,34.7,47.6,21.9
2025-05-01,AMGN,30.2,34.7,47.6,21.9
2025-06-01,AMGN,31.7,34.7,47.6,21.9
2025-07-01,AMGN,32.3,34.7,47.6,21.9
2025-08-01,AMGN,20.7,34.7,47.6,21.9
2025-09-01,AMGN,19.0,34.7,47.6,21.9
2025-10-01,AMGN,20.9,34.7,47.6,21.9
2025-11-01,AMGN,53.7,34.7,47.6,21.9
2025-12-01,AMGN,34.0,34.7,47.6,21.9
2026-01-01,AMGN,35.0,34.7,47.6,21.9
2026-02-01,AMGN,46.5,34.7,47.6,21.9
2024-11-01,AMP,75.8,55.7,75.1,36.3
2024-12-01,AMP,54.2,55.7,75.1,36.3
2025-01-01,AMP,74.1,55.7,75.1,36.3
2025-02-01,AMP,36.0,55.7,75.1,36.3
2025-03-01,AMP,77.6,55.7,75.1,36.3
2025-04-01,AMP,100.2,55.7,75.1,36.3
2025-05-01,AMP,60.7,55.7,75.1,36.3
2025-06-01,AMP,34.3,55.7,75.1,36.3
2025-07-01,AMP,47.6,55.7,75.1,36.3
2025-08-01,AMP,25.2,55.7,75.1,36.3
2025-09-01,AMP,31.5,55.7,75.1,36.3
2025-10-01,AMP,58.3,55.7,75.1,36.3
2025-11-01,AMP,43.5,55.7,75.1,36.3
2025-12-01,AMP,59.1,55.7,75.1,36.3
2026-01-01,AMP,56.0,55.7,75.1,36.3
2026-02-01,AMP,53.7,55.7,75.1,36.3
2024-11-01,AMT,27.2,21.0,28.2,13.8
2024-12-01,AMT,31.6,21.0,28.2,13.8
2025-01-01,AMT,21.3,21.0,28.2,13.8
2025-02-01,AMT,24.2,21.0,28.2,13.8
2025-03-01,AMT,16.9,21.0,28.2,13.8
2025-04-01,AMT,36.3,21.0,28.2,13.8
2025-05-01,AMT,25.0,21.0,28.2,13.8
2025-06-01,AMT,14.7,21.0,28.2,13.8
2025-07-01,AMT,28.6,21.0,28.2,13.8
2025-08-01,AMT,16.6,21.0,28.2,13.8
2025-09-01,AMT,16.7,21.0,28.2,13.8
2025-10-01,AMT,17.6,21.0,28.2,13.8
2025-11-01,AMT,10.4,21.0,28.2,13.8
2025-12-01,AMT,13.8,21.0,28.2,13.8
2026-01-01,AMT,17.3,21.0,28.2,13.8
2026-02-01,AMT,11.1,21.0,28.2,13.8
2024-11-01,AMZN,21.6,28.1,36.5,19.8
2024-12-01,AMZN,23.5,28.1,36.5,19.8
2025-01-01,AMZN,25.6,28.1,36.5,19.8
2025-02-01,AMZN,38.4,28.1,36.5,19.8
2025-03-01,AMZN,29.6,28.1,36.5,19.8
2025-04-01,AMZN,37.0,28.1,36.5,19.8
2025-05-01,AMZN,31.0,28.1,36.5,19.8
2025-06-01,AMZN,21.1,28.1,36.5,19.8
2025-07-01,AMZN,18.6,28.1,36.5,19.8
2025-08-01,AMZN,22.7,28.1,36.5,19.8
2025-09-01,AMZN,22.4,28.1,36.5,19.8
2025-10-01,AMZN,39.5,28.1,36.5,19.8
2025-11-01,AMZN,43.4,28.1,36.5,19.8
2025-12-01,AMZN,18.0,28.1,36.5,19.8
2026-01-01,AMZN,24.2,28.1,36.5,19.8
2026-02-01,AMZN,46.0,28.1,36.5,19.8
2024-11-01,ANET,15.9,24.8,33.3,16.3
2024-12-01,ANET,15.5,24.8,33.3,16.3
2025-01-01,ANET,35.9,24.8,33.3,16.3
2025-02-01,ANET,31.7,24.8,33.3,16.3
2025-03-01,ANET,18.5,24.8,33.3,16.3
2025-04-01,ANET,23.1,24.8,33.3,16.3
2025-05-01,ANET,16.7,24.8,33.3,16.3
2025-06-01,ANET,17.6,24.8,33.3,16.3
2025-07-01,ANET,28.7,24.8,33.3,16.3
2025-08-01,ANET,26.6,24.8,33.3,16.3
2025-09-01,ANET,25.3,24.8,33.3,16.3
2025-10-01,ANET,28.2,24.8,33.3,16.3
2025-11-01,ANET,46.4,24.8,33.3,16.3
2025-12-01,ANET,14.8,24.8,33.3,16.3
2026-01-01,ANET,31.8,24.8,33.3,16.3
2026-02-01,ANET,19.7,24.8,33.3,16.3
2024-11-01,AON,33.2,35.3,48.7,22.0
2024-12-01,AON,39.9,35.3,48.7,22.0
2025-01-01,AON,32.5,35.3,48.7,22.0
2025-02-01,AON,44.6,35.3,48.7,22.0
2025-03-01,AON,25.8,35.3,48.7,22.0
2025-04-01,AON,77.3,35.3,48.7,22.0
2025-05-01,AON,25.6,35.3,48.7,22.0
2025-06-01,AON,33.2,35.3,48.7,22.0
2025-07-01,AON,35.2,35.3,48.7,22.0
2025-08-01,AON,27.3,35.3,48.7,22.0
2025-09-01,AON,27.2,35.3,48.7,22.0
2025-10-01,AON,46.0,35.3,48.7,22.0
2025-11-01,AON,24.5,35.3,48.7,22.0
2025-12-01,AON,22.1,35.3,48.7,22.0
2026-01-01,AON,29.5,35.3,48.7,22.0
2026-02-01,AON,48.9,35.3,48.7,22.0
2024-11-01,AOS,7.2,6.7,9.1,4.4
2024-12-01,AOS,7.5,6.7,9.1,4.4
2025-01-01,AOS,7.6,6.7,9.1,4.4
2025-02-01,AOS,3.2,6.7,9.1,4.4
2025-03-01,AOS,6.3,6.7,9.1,4.4
2025-04-01,AOS,9.4,6.7,9.1,4.4
2025-05-01,AOS,7.3,6.7,9.1,4.4
2025-06-01,AOS,4.0,6.7,9.1,4.4
2025-07-01,AOS,12.0,6.7,9.1,4.4
2025-08-01,AOS,4.3,6.7,9.1,4.4
2025-09-01,AOS,5.2,6.7,9.1,4.4
2025-10-01,AOS,8.9,6.7,9.1,4.4
2025-11-01,AOS,4.4,6.7,9.1,4.4
2025-12-01,AOS,4.5,6.7,9.1,4.4
2026-01-01,AOS,7.8,6.7,9.1,4.4
2026-02-01,AOS,7.9,6.7,9.1,4.4
2024-11-01,APA,3.8,4.1,5.3,3.0
2024-12-01,APA,3.0,4.1,5.3,3.0
2025-01-01,APA,3.9,4.1,5.3,3.0
2025-02-01,APA,4.1,4.1,5.3,3.0
2025-03-01,APA,3.8,4.1,5.3,3.0
2025-04-01,APA,7.7,4.1,5.3,3.0
2025-05-01,APA,3.5,4.1,5.3,3.0
2025-06-01,APA,4.3,4.1,5.3,3.0
2025-07-01,APA,2.7,4.1,5.3,3.0
2025-08-01,APA,5.6,4.1,5.3,3.0
2025-09-01,APA,4.2,4.1,5.3,3.0
2025-10-01,APA,3.7,4.1,5.3,3.0
2025-11-01,APA,4.2,4.1,5.3,3.0
2025-12-01,APA,4.1,4.1,5.3,3.0
2026-01-01,APA,4.2,4.1,5.3,3.0
2026-02-01,APA,2.6,4.1,5.3,3.0
2024-11-01,APD,34.6,34.6,44.8,24.4
2024-12-01,APD,49.1,34.6,44.8,24.4
2025-01-01,APD,56.0,34.6,44.8,24.4
2025-02-01,APD,37.2,34.6,44.8,24.4
2025-03-01,APD,34.1,34.6,44.8,24.4
2025-04-01,APD,51.7,34.6,44.8,24.4
2025-05-01,APD,27.8,34.6,44.8,24.4
2025-06-01,APD,18.5,34.6,44.8,24.4
2025-07-01,APD,24.0,34.6,44.8,24.4
2025-08-01,APD,22.7,34.6,44.8,24.4
2025-09-01,APD,33.2,34.6,44.8,24.4
2025-10-01,APD,35.8,34.6,44.8,24.4
2025-11-01,APD,30.2,34.6,44.8,24.4
2025-12-01,APD,36.4,34.6,44.8,24.4
2026-01-01,APD,31.6,34.6,44.8,24.4
2026-02-01,APD,25.2,34.6,44.8,24.4
2024-11-01,APH,7.8,15.3,22.8,7.9
2024-12-01,APH,6.8,15.3,22.8,7.9
2025-01-01,APH,13.7,15.3,22.8,7.9
2025-02-01,APH,7.7,15.3,22.8,7.9
2025-03-01,APH,9.8,15.3,22.8,7.9
2025-04-01,APH,20.7,15.3,22.8,7.9
