Date,Ticker,prem_disc,prem_disc_avg,prem_disc_hi,prem_disc_lo
2025-12-02,CHD,,0.5329,0.8085,0.2573
2025-12-03,CHD,0.2166,0.5329,0.8085,0.2573
2025-12-04,CHD,0.6602,0.5329,0.8085,0.2573
2025-12-05,CHD,0.7219,0.5329,0.8085,0.2573
2025-12-01,CHRW,,3.006,4.3528,1.6592
2025-12-02,CHRW,,3.006,4.3528,1.6592
2025-12-03,CHRW,4.5063,3.006,4.3528,1.6592
2025-12-04,CHRW,1.9015,3.006,4.3528,1.6592
2025-12-05,CHRW,2.6101,3.006,4.3528,1.6592
2025-12-01,CHTR,,3.1843,4.6724,1.6963
2025-12-02,CHTR,,3.1843,4.6724,1.6963
2025-12-03,CHTR,4.3312,3.1843,4.6724,1.6963
2025-12-04,CHTR,3.719,3.1843,4.6724,1.6963
2025-12-05,CHTR,1.5028,3.1843,4.6724,1.6963
2025-12-01,CI,,1.182,1.7456,0.6183
2025-12-02,CI,,1.182,1.7456,0.6183
2025-12-03,CI,0.5877,1.182,1.7456,0.6183
2025-12-04,CI,1.2491,1.182,1.7456,0.6183
2025-12-05,CI,1.709,1.182,1.7456,0.6183
2025-12-01,CINF,,0.8794,1.1969,0.5618
2025-12-02,CINF,,0.8794,1.1969,0.5618
2025-12-03,CINF,1.1945,0.8794,1.1969,0.5618
2025-12-04,CINF,0.5595,0.8794,1.1969,0.5618
2025-12-05,CINF,0.8841,0.8794,1.1969,0.5618
2025-12-01,CIVI,,0.1294,0.2741,-0.0154
2025-12-02,CIVI,,0.1294,0.2741,-0.0154
2025-12-03,CIVI,-0.0363,0.1294,0.2741,-0.0154
2025-12-04,CIVI,0.1926,0.1294,0.2741,-0.0154
2025-12-05,CIVI,0.2318,0.1294,0.2741,-0.0154
2025-12-01,CL,,1.4629,2.4454,0.4804
2025-12-02,CL,,1.4629,2.4454,0.4804
2025-12-03,CL,2.0054,1.4629,2.4454,0.4804
2025-12-04,CL,2.0545,1.4629,2.4454,0.4804
2025-12-05,CL,0.3288,1.4629,2.4454,0.4804
2025-12-01,CLX,,5.7989,9.1338,2.4639
2025-12-02,CLX,,5.7989,9.1338,2.4639
2025-12-03,CLX,9.5968,5.7989,9.1338,2.4639
2025-12-04,CLX,3.3488,5.7989,9.1338,2.4639
2025-12-05,CLX,4.4511,5.7989,9.1338,2.4639
2025-12-01,CMBT,,3.9397,10.0276,-2.1481
2025-12-02,CMBT,,3.9397,10.0276,-2.1481
2025-12-03,CMBT,10.9654,3.9397,10.0276,-2.1481
2025-12-04,CMBT,0.2232,3.9397,10.0276,-2.1481
2025-12-05,CMBT,0.6306,3.9397,10.0276,-2.1481
2025-12-01,CMCSA,,4.5813,11.7676,-2.6049
2025-12-02,CMCSA,,4.5813,11.7676,-2.6049
2025-12-03,CMCSA,12.8768,4.5813,11.7676,-2.6049
2025-12-04,CMCSA,0.257,4.5813,11.7676,-2.6049
2025-12-05,CMCSA,0.6102,4.5813,11.7676,-2.6049
2025-12-01,CME,,2.4377,2.8609,2.0144
2025-12-02,CME,,2.4377,2.8609,2.0144
2025-12-03,CME,2.1176,2.4377,2.8609,2.0144
2025-12-04,CME,2.2777,2.4377,2.8609,2.0144
2025-12-05,CME,2.9176,2.4377,2.8609,2.0144
2025-12-01,CMG,,4.2072,7.5352,0.8792
2025-12-02,CMG,,4.2072,7.5352,0.8792
2025-12-03,CMG,8.0492,4.2072,7.5352,0.8792
2025-12-04,CMG,2.214,4.2072,7.5352,0.8792
2025-12-05,CMG,2.3584,4.2072,7.5352,0.8792
2025-12-01,CMI,,5.4514,10.6634,0.2394
2025-12-02,CMI,,5.4514,10.6634,0.2394
2025-12-03,CMI,11.4007,5.4514,10.6634,0.2394
2025-12-04,CMI,3.2633,5.4514,10.6634,0.2394
2025-12-05,CMI,1.6902,5.4514,10.6634,0.2394
2025-12-01,CMRE,,8.4715,19.3188,-2.3758
2025-12-02,CMRE,,8.4715,19.3188,-2.3758
2025-12-03,CMRE,20.8387,8.4715,19.3188,-2.3758
2025-12-04,CMRE,4.0062,8.4715,19.3188,-2.3758
2025-12-05,CMRE,0.5696,8.4715,19.3188,-2.3758
2025-12-01,CMS,,14.9495,22.6561,7.2429
2025-12-02,CMS,,14.9495,22.6561,7.2429
2025-12-03,CMS,16.5428,14.9495,22.6561,7.2429
2025-12-04,CMS,21.735,14.9495,22.6561,7.2429
2025-12-05,CMS,6.5708,14.9495,22.6561,7.2429
2025-12-01,CNC,,0.8536,1.0697,0.6376
2025-12-02,CNC,,0.8536,1.0697,0.6376
2025-12-03,CNC,1.0936,0.8536,1.0697,0.6376
2025-12-04,CNC,0.6745,0.8536,1.0697,0.6376
2025-12-05,CNC,0.7928,0.8536,1.0697,0.6376
2025-12-01,CNP,,-0.1284,0.0295,-0.2864
2025-12-02,CNP,,-0.1284,0.0295,-0.2864
2025-12-03,CNP,-0.2521,-0.1284,0.0295,-0.2864
2025-12-04,CNP,-0.1826,-0.1284,0.0295,-0.2864
2025-12-05,CNP,0.0495,-0.1284,0.0295,-0.2864
2025-12-01,CNR,,-0.0233,0.1371,-0.1837
2025-12-02,CNR,,-0.0233,0.1371,-0.1837
2025-12-03,CNR,-0.1833,-0.0233,0.1371,-0.1837
2025-12-04,CNR,0.1375,-0.0233,0.1371,-0.1837
2025-12-05,CNR,-0.0241,-0.0233,0.1371,-0.1837
2025-12-01,COF,,6.044,10.64,1.448
2025-12-02,COF,,6.044,10.64,1.448
2025-12-03,COF,11.062,6.044,10.64,1.448
2025-12-04,COF,5.0308,6.044,10.64,1.448
2025-12-05,COF,2.0391,6.044,10.64,1.448
2025-12-01,COIN,,0.2391,0.3619,0.1163
2025-12-02,COIN,,0.2391,0.3619,0.1163
2025-12-03,COIN,0.3803,0.2391,0.3619,0.1163
2025-12-04,COIN,0.1802,0.2391,0.3619,0.1163
2025-12-05,COIN,0.1568,0.2391,0.3619,0.1163
2025-12-01,COMT,,6.2994,6.6638,5.935
2025-12-02,COMT,,6.2994,6.6638,5.935
2025-12-03,COMT,5.9094,6.2994,6.6638,5.935
2025-12-04,COMT,6.3578,6.2994,6.6638,5.935
2025-12-05,COMT,6.6311,6.2994,6.6638,5.935
2025-12-01,COO,,0.6707,1.8032,-0.4618
2025-12-02,COO,,0.6707,1.8032,-0.4618
2025-12-03,COO,0.5939,0.6707,1.8032,-0.4618
2025-12-04,COO,1.8397,0.6707,1.8032,-0.4618
2025-12-05,COO,-0.4214,0.6707,1.8032,-0.4618
2025-12-01,COP,,-0.2415,-0.0752,-0.4079
2025-12-02,COP,,-0.2415,-0.0752,-0.4079
2025-12-03,COP,-0.4159,-0.2415,-0.0752,-0.4079
2025-12-04,COP,-0.2241,-0.2415,-0.0752,-0.4079
2025-12-05,COP,-0.0846,-0.2415,-0.0752,-0.4079
2025-12-01,COR,,-0.1011,0.296,-0.4983
2025-12-02,COR,,-0.1011,0.296,-0.4983
2025-12-03,COR,0.3575,-0.1011,0.296,-0.4983
2025-12-04,COR,-0.3287,-0.1011,0.296,-0.4983
2025-12-05,COR,-0.3321,-0.1011,0.296,-0.4983
2025-12-01,CORN,,0.0286,0.3914,-0.3342
2025-12-02,CORN,,0.0286,0.3914,-0.3342
2025-12-03,CORN,-0.3791,0.0286,0.3914,-0.3342
2025-12-04,CORN,0.1492,0.0286,0.3914,-0.3342
2025-12-05,CORN,0.3157,0.0286,0.3914,-0.3342
2025-12-01,COST,,0.1398,0.6721,-0.3926
2025-12-02,COST,,0.1398,0.6721,-0.3926
2025-12-03,COST,0.7474,0.1398,0.6721,-0.3926
2025-12-04,COST,-0.2448,0.1398,0.6721,-0.3926
2025-12-05,COST,-0.0832,0.1398,0.6721,-0.3926
2025-12-01,CPAY,,0.0488,0.41,-0.3124
2025-12-02,CPAY,,0.0488,0.41,-0.3124
2025-12-03,CPAY,0.3273,0.0488,0.41,-0.3124
2025-12-04,CPAY,0.1784,0.0488,0.41,-0.3124
2025-12-05,CPAY,-0.3593,0.0488,0.41,-0.3124
2025-12-01,CPB,,0.9129,1.1651,0.6606
2025-12-02,CPB,,0.9129,1.1651,0.6606
2025-12-03,CPB,1.0056,0.9129,1.1651,0.6606
2025-12-04,CPB,1.1056,0.9129,1.1651,0.6606
2025-12-05,CPB,0.6274,0.9129,1.1651,0.6606
2025-12-01,CPER,,-0.3182,-0.1402,-0.4962
2025-12-02,CPER,,-0.3182,-0.1402,-0.4962
2025-12-03,CPER,-0.263,-0.3182,-0.1402,-0.4962
2025-12-04,CPER,-0.1743,-0.3182,-0.1402,-0.4962
2025-12-05,CPER,-0.5173,-0.3182,-0.1402,-0.4962
2025-12-01,CPRT,,9.6609,10.6294,8.6924
2025-12-02,CPRT,,9.6609,10.6294,8.6924
2025-12-03,CPRT,10.3653,9.6609,10.6294,8.6924
2025-12-04,CPRT,8.5565,9.6609,10.6294,8.6924
2025-12-05,CPRT,10.061,9.6609,10.6294,8.6924
2025-12-01,CPT,,2.7763,4.12,1.4327
2025-12-02,CPT,,2.7763,4.12,1.4327
2025-12-03,CPT,4.298,2.7763,4.12,1.4327
2025-12-04,CPT,1.7532,2.7763,4.12,1.4327
2025-12-05,CPT,2.2779,2.7763,4.12,1.4327
2025-12-01,CRESY,,1.9119,2.2127,1.6112
2025-12-02,CRESY,,1.9119,2.2127,1.6112
2025-12-03,CRESY,1.5717,1.9119,2.2127,1.6112
2025-12-04,CRESY,2.1425,1.9119,2.2127,1.6112
2025-12-05,CRESY,2.0215,1.9119,2.2127,1.6112
2025-12-01,CRL,,-0.2879,-0.1547,-0.421
2025-12-02,CRL,,-0.2879,-0.1547,-0.421
2025-12-03,CRL,-0.4394,-0.2879,-0.1547,-0.421
2025-12-04,CRL,-0.2351,-0.2879,-0.1547,-0.421
2025-12-05,CRL,-0.1892,-0.2879,-0.1547,-0.421
2025-12-01,CRM,,1.343,3.3344,-0.6484
2025-12-02,CRM,,1.343,3.3344,-0.6484
2025-12-03,CRM,3.6244,1.343,3.3344,-0.6484
2025-12-04,CRM,0.4514,1.343,3.3344,-0.6484
2025-12-05,CRM,-0.0467,1.343,3.3344,-0.6484
2025-12-01,CRWD,,0.8691,2.3198,-0.5816
2025-12-02,CRWD,,0.8691,2.3198,-0.5816
2025-12-03,CRWD,2.5417,0.8691,2.3198,-0.5816
2025-12-04,CRWD,-0.0457,0.8691,2.3198,-0.5816
2025-12-05,CRWD,0.1113,0.8691,2.3198,-0.5816
2025-12-01,CSCO,,12.7913,32.8281,-7.2455
2025-12-02,CSCO,,12.7913,32.8281,-7.2455
2025-12-03,CSCO,35.9276,12.7913,32.8281,-7.2455
2025-12-04,CSCO,1.1373,12.7913,32.8281,-7.2455
2025-12-05,CSCO,1.3091,12.7913,32.8281,-7.2455
2025-12-01,CSGP,,1.0047,1.4752,0.5342
2025-12-02,CSGP,,1.0047,1.4752,0.5342
2025-12-03,CSGP,1.5289,1.0047,1.4752,0.5342
2025-12-04,CSGP,0.6189,1.0047,1.4752,0.5342
2025-12-05,CSGP,0.8663,1.0047,1.4752,0.5342
2025-12-01,CSX,,0.1064,0.287,-0.0742
2025-12-02,CSX,,0.1064,0.287,-0.0742
2025-12-03,CSX,0.0315,0.1064,0.287,-0.0742
2025-12-04,CSX,0.3125,0.1064,0.287,-0.0742
2025-12-05,CSX,-0.0247,0.1064,0.287,-0.0742
2025-12-01,CTAS,,1.4777,2.2567,0.6988
2025-12-02,CTAS,,1.4777,2.2567,0.6988
2025-12-03,CTAS,1.3643,1.4777,2.2567,0.6988
2025-12-04,CTAS,2.3072,1.4777,2.2567,0.6988
2025-12-05,CTAS,0.7617,1.4777,2.2567,0.6988
2025-12-01,CTRA,,-0.384,-0.2162,-0.5517
2025-12-02,CTRA,,-0.384,-0.2162,-0.5517
2025-12-03,CTRA,-0.5725,-0.384,-0.2162,-0.5517
2025-12-04,CTRA,-0.2514,-0.384,-0.2162,-0.5517
2025-12-05,CTRA,-0.3279,-0.384,-0.2162,-0.5517
2025-12-01,CTSH,,0.4584,0.8101,0.1068
2025-12-02,CTSH,,0.4584,0.8101,0.1068
2025-12-03,CTSH,0.1967,0.4584,0.8101,0.1068
2025-12-04,CTSH,0.3204,0.4584,0.8101,0.1068
2025-12-05,CTSH,0.8582,0.4584,0.8101,0.1068
2025-12-01,CTVA,,0.4722,1.5401,-0.5958
2025-12-02,CTVA,,0.4722,1.5401,-0.5958
2025-12-03,CTVA,1.7031,0.4722,1.5401,-0.5958
2025-12-04,CTVA,-0.0785,0.4722,1.5401,-0.5958
2025-12-05,CTVA,-0.2082,0.4722,1.5401,-0.5958
2025-12-01,CVS,,-0.0363,0.4397,-0.5123
2025-12-02,CVS,,-0.0363,0.4397,-0.5123
2025-12-03,CVS,0.5106,-0.0363,0.4397,-0.5123
2025-12-04,CVS,-0.3575,-0.0363,0.4397,-0.5123
2025-12-05,CVS,-0.2619,-0.0363,0.4397,-0.5123
2025-12-01,CVX,,-0.2233,-0.0857,-0.3608
2025-12-02,CVX,,-0.2233,-0.0857,-0.3608
2025-12-03,CVX,-0.3801,-0.2233,-0.0857,-0.3608
2025-12-04,CVX,-0.1664,-0.2233,-0.0857,-0.3608
2025-12-05,CVX,-0.1233,-0.2233,-0.0857,-0.3608
2025-12-01,D,,4.6221,8.8854,0.3589
2025-12-02,D,,4.6221,8.8854,0.3589
2025-12-03,D,8.568,4.6221,8.8854,0.3589
2025-12-04,D,5.1983,4.6221,8.8854,0.3589
2025-12-05,D,0.1001,4.6221,8.8854,0.3589
2025-12-01,DAL,,0.4105,0.7352,0.0857
2025-12-02,DAL,,0.4105,0.7352,0.0857
2025-12-03,DAL,0.7832,0.4105,0.7352,0.0857
2025-12-04,DAL,0.2599,0.4105,0.7352,0.0857
2025-12-05,DAL,0.1883,0.4105,0.7352,0.0857
2025-12-01,DASH,,-0.0137,0.1676,-0.195
2025-12-02,DASH,,-0.0137,0.1676,-0.195
2025-12-03,DASH,0.1621,-0.0137,0.1676,-0.195
2025-12-04,DASH,-0.2001,-0.0137,0.1676,-0.195
2025-12-05,DASH,-0.0031,-0.0137,0.1676,-0.195
2025-12-01,DAY,,63.9415,89.8341,38.0488
2025-12-02,DAY,,63.9415,89.8341,38.0488
2025-12-03,DAY,,63.9415,89.8341,38.0488
2025-12-04,DAY,82.2503,63.9415,89.8341,38.0488
2025-12-05,DAY,45.6326,63.9415,89.8341,38.0488
2025-12-01,DBA,,8.0833,13.8018,2.3649
2025-12-02,DBA,,8.0833,13.8018,2.3649
2025-12-03,DBA,3.8461,8.0833,13.8018,2.3649
2025-12-04,DBA,5.8162,8.0833,13.8018,2.3649
2025-12-05,DBA,14.5877,8.0833,13.8018,2.3649
2025-12-01,DBB,,,,
2025-12-02,DBB,,,,
2025-12-01,DBC,,2.8903,3.4733,2.3072
2025-12-02,DBC,,2.8903,3.4733,2.3072
2025-12-03,DBC,2.2422,2.8903,3.4733,2.3072
2025-12-04,DBC,3.0564,2.8903,3.4733,2.3072
2025-12-05,DBC,3.3722,2.8903,3.4733,2.3072
2025-12-01,DD,,1.0454,1.7641,0.3267
2025-12-02,DD,,1.0454,1.7641,0.3267
2025-12-03,DD,0.7951,1.0454,1.7641,0.3267
2025-12-04,DD,1.8558,1.0454,1.7641,0.3267
2025-12-05,DD,0.4853,1.0454,1.7641,0.3267
2025-12-01,DDOG,,3.7148,5.5871,1.8424
2025-12-02,DDOG,,3.7148,5.5871,1.8424
2025-12-03,DDOG,5.8406,3.7148,5.5871,1.8424
2025-12-04,DDOG,2.3109,3.7148,5.5871,1.8424
2025-12-05,DDOG,2.9928,3.7148,5.5871,1.8424
2025-12-01,DE,,-0.1446,-0.0459,-0.2433
2025-12-02,DE,,-0.1446,-0.0459,-0.2433
2025-12-03,DE,-0.1995,-0.1446,-0.0459,-0.2433
2025-12-04,DE,-0.0307,-0.1446,-0.0459,-0.2433
2025-12-05,DE,-0.2037,-0.1446,-0.0459,-0.2433
2025-12-01,DECK,,0.1529,0.4086,-0.1028
2025-12-02,DECK,,0.1529,0.4086,-0.1028
2025-12-03,DECK,-0.1411,0.1529,0.4086,-0.1028
2025-12-04,DECK,0.2761,0.1529,0.4086,-0.1028
2025-12-05,DECK,0.3237,0.1529,0.4086,-0.1028
2025-12-01,DELL,,-0.1342,-0.0321,-0.2362
2025-12-02,DELL,,-0.1342,-0.0321,-0.2362
2025-12-03,DELL,-0.2092,-0.1342,-0.0321,-0.2362
2025-12-04,DELL,-0.1754,-0.1342,-0.0321,-0.2362
2025-12-05,DELL,-0.018,-0.1342,-0.0321,-0.2362
2025-12-01,DG,,0.9639,3.9057,-1.9779
2025-12-02,DG,,0.9639,3.9057,-1.9779
2025-12-03,DG,4.3607,0.9639,3.9057,-1.9779
2025-12-04,DG,-0.7594,0.9639,3.9057,-1.9779
2025-12-05,DG,-0.7096,0.9639,3.9057,-1.9779
2025-12-01,DGX,,0.8325,1.3995,0.2655
2025-12-02,DGX,,0.8325,1.3995,0.2655
2025-12-03,DGX,1.4868,0.8325,1.3995,0.2655
2025-12-04,DGX,0.484,0.8325,1.3995,0.2655
2025-12-05,DGX,0.5268,0.8325,1.3995,0.2655
2025-12-01,DHI,,-0.2677,-0.1493,-0.3861
2025-12-02,DHI,,-0.2677,-0.1493,-0.3861
2025-12-03,DHI,-0.1446,-0.2677,-0.1493,-0.3861
2025-12-04,DHI,-0.3807,-0.2677,-0.1493,-0.3861
2025-12-05,DHI,-0.2778,-0.2677,-0.1493,-0.3861
2025-12-01,DHR,,2.9967,6.8478,-0.8544
2025-12-02,DHR,,2.9967,6.8478,-0.8544
2025-12-03,DHR,7.4413,2.9967,6.8478,-0.8544
2025-12-04,DHR,0.652,2.9967,6.8478,-0.8544
2025-12-05,DHR,0.8967,2.9967,6.8478,-0.8544
2025-12-01,DHT,,1.2104,1.6425,0.7783
2025-12-02,DHT,,1.2104,1.6425,0.7783
2025-12-03,DHT,1.6278,1.2104,1.6425,0.7783
2025-12-04,DHT,0.7649,1.2104,1.6425,0.7783
2025-12-05,DHT,1.2385,1.2104,1.6425,0.7783
2025-12-01,DIA,,1.0251,1.4221,0.6281
2025-12-02,DIA,,1.0251,1.4221,0.6281
2025-12-03,DIA,1.4632,1.0251,1.4221,0.6281
2025-12-04,DIA,0.6893,1.0251,1.4221,0.6281
2025-12-05,DIA,0.9228,1.0251,1.4221,0.6281
2025-12-01,DIS,,0.1167,0.3987,-0.1654
2025-12-02,DIS,,0.1167,0.3987,-0.1654
2025-12-03,DIS,-0.1752,0.1167,0.3987,-0.1654
2025-12-04,DIS,0.1375,0.1167,0.3987,-0.1654
2025-12-05,DIS,0.3877,0.1167,0.3987,-0.1654
2025-12-01,DLR,,0.8175,1.1391,0.4959
2025-12-02,DLR,,0.8175,1.1391,0.4959
2025-12-03,DLR,0.4621,0.8175,1.1391,0.4959
2025-12-04,DLR,1.0886,0.8175,1.1391,0.4959
2025-12-05,DLR,0.9017,0.8175,1.1391,0.4959
2025-12-01,DLTR,,-0.1685,-0.0035,-0.3335
2025-12-02,DLTR,,-0.1685,-0.0035,-0.3335
2025-12-03,DLTR,-0.3249,-0.1685,-0.0035,-0.3335
2025-12-04,DLTR,0.0039,-0.1685,-0.0035,-0.3335
2025-12-05,DLTR,-0.1845,-0.1685,-0.0035,-0.3335
2025-12-01,DOC,,-0.2289,-0.1117,-0.3462
2025-12-02,DOC,,-0.2289,-0.1117,-0.3462
2025-12-03,DOC,-0.325,-0.2289,-0.1117,-0.3462
2025-12-04,DOC,-0.2635,-0.2289,-0.1117,-0.3462
2025-12-05,DOC,-0.0983,-0.2289,-0.1117,-0.3462
2025-12-01,DOV,,7.6961,19.6741,-4.2819
2025-12-02,DOV,,7.6961,19.6741,-4.2819
2025-12-03,DOV,21.527,7.6961,19.6741,-4.2819
2025-12-04,DOV,0.7269,7.6961,19.6741,-4.2819
2025-12-05,DOV,0.8345,7.6961,19.6741,-4.2819
2025-12-01,DOW,,2.1112,5.3419,-1.1195
2025-12-02,DOW,,2.1112,5.3419,-1.1195
2025-12-03,DOW,5.8413,2.1112,5.3419,-1.1195
2025-12-04,DOW,0.2044,2.1112,5.3419,-1.1195
2025-12-05,DOW,0.2878,2.1112,5.3419,-1.1195
2025-12-01,DPZ,,0.164,0.4486,-0.1205
2025-12-02,DPZ,,0.164,0.4486,-0.1205
2025-12-03,DPZ,0.4858,0.164,0.4486,-0.1205
2025-12-04,DPZ,0.0607,0.164,0.4486,-0.1205
2025-12-05,DPZ,-0.0544,0.164,0.4486,-0.1205
2025-12-01,DRI,,1.2712,1.6768,0.8656
2025-12-02,DRI,,1.2712,1.6768,0.8656
2025-12-03,DRI,1.6776,1.2712,1.6768,0.8656
2025-12-04,DRI,0.8664,1.2712,1.6768,0.8656
2025-12-05,DRI,1.2696,1.2712,1.6768,0.8656
2025-12-01,DTE,,-0.0816,0.1834,-0.3466
2025-12-02,DTE,,-0.0816,0.1834,-0.3466
2025-12-03,DTE,-0.3749,-0.0816,0.1834,-0.3466
2025-12-04,DTE,-0.0106,-0.0816,0.1834,-0.3466
2025-12-05,DTE,0.1406,-0.0816,0.1834,-0.3466
2025-12-01,DUK,,26.1101,66.2509,-14.0307
2025-12-02,DUK,,26.1101,66.2509,-14.0307
2025-12-03,DUK,72.4565,26.1101,66.2509,-14.0307
2025-12-04,DUK,3.4738,26.1101,66.2509,-14.0307
2025-12-05,DUK,2.4,26.1101,66.2509,-14.0307
2025-12-01,DVA,,2.8924,3.2027,2.5822
2025-12-02,DVA,,2.8924,3.2027,2.5822
2025-12-03,DVA,2.8038,2.8924,3.2027,2.5822
2025-12-04,DVA,3.2374,2.8924,3.2027,2.5822
2025-12-05,DVA,2.6361,2.8924,3.2027,2.5822
2025-12-01,DVN,,0.3792,0.7246,0.0338
2025-12-02,DVN,,0.3792,0.7246,0.0338
2025-12-03,DVN,-0.0044,0.3792,0.7246,0.0338
2025-12-04,DVN,0.4764,0.3792,0.7246,0.0338
2025-12-05,DVN,0.6656,0.3792,0.7246,0.0338
2025-12-01,DXCM,,3.4897,4.0469,2.9325
2025-12-02,DXCM,,3.4897,4.0469,2.9325
2025-12-03,DXCM,3.4383,3.4897,4.0469,2.9325
2025-12-04,DXCM,4.0708,3.4897,4.0469,2.9325
2025-12-05,DXCM,2.96,3.4897,4.0469,2.9325
2025-12-01,EA,,2.6461,3.3368,1.9553
2025-12-02,EA,,2.6461,3.3368,1.9553
2025-12-03,EA,1.9275,2.6461,3.3368,1.9553
2025-12-04,EA,2.7055,2.6461,3.3368,1.9553
2025-12-05,EA,3.3052,2.6461,3.3368,1.9553
2025-12-01,EBAY,,1.197,1.7207,0.6734
2025-12-02,EBAY,,1.197,1.7207,0.6734
2025-12-03,EBAY,1.0429,1.197,1.7207,0.6734
2025-12-04,EBAY,1.7804,1.197,1.7207,0.6734
2025-12-05,EBAY,0.7677,1.197,1.7207,0.6734
2025-12-01,EC,,1.208,2.5233,-0.1074
2025-12-02,EC,,1.208,2.5233,-0.1074
2025-12-03,EC,0.8613,1.208,2.5233,-0.1074
2025-12-04,EC,2.6619,1.208,2.5233,-0.1074
2025-12-05,EC,0.1007,1.208,2.5233,-0.1074
2025-12-01,ECH,,2.2561,3.7495,0.7627
2025-12-02,ECH,,2.2561,3.7495,0.7627
2025-12-03,ECH,3.9536,2.2561,3.7495,0.7627
2025-12-04,ECH,1.6703,2.2561,3.7495,0.7627
2025-12-05,ECH,1.1445,2.2561,3.7495,0.7627
2025-12-01,ECL,,0.0401,0.1668,-0.0866
2025-12-02,ECL,,0.0401,0.1668,-0.0866
2025-12-03,ECL,0.0185,0.0401,0.1668,-0.0866
2025-12-04,ECL,-0.0744,0.0401,0.1668,-0.0866
2025-12-05,ECL,0.1762,0.0401,0.1668,-0.0866
2025-12-01,ED,,1.2277,1.789,0.6665
2025-12-02,ED,,1.2277,1.789,0.6665
2025-12-03,ED,1.1618,1.2277,1.789,0.6665
2025-12-04,ED,1.819,1.2277,1.789,0.6665
2025-12-05,ED,0.7023,1.2277,1.789,0.6665
2025-12-01,EDV,,2.4665,4.2453,0.6878
2025-12-02,EDV,,2.4665,4.2453,0.6878
2025-12-03,EDV,4.3671,2.4665,4.2453,0.6878
2025-12-04,EDV,0.8418,2.4665,4.2453,0.6878
2025-12-05,EDV,2.1908,2.4665,4.2453,0.6878
2025-12-01,EFX,,3.2952,3.7981,2.7924
2025-12-02,EFX,,3.2952,3.7981,2.7924
2025-12-03,EFX,2.8975,3.2952,3.7981,2.7924
2025-12-04,EFX,3.1278,3.2952,3.7981,2.7924
2025-12-05,EFX,3.8604,3.2952,3.7981,2.7924
2025-12-01,EG,,1.8727,2.807,0.9384
2025-12-02,EG,,1.8727,2.807,0.9384
2025-12-03,EG,2.2258,1.8727,2.807,0.9384
2025-12-04,EG,2.579,1.8727,2.807,0.9384
2025-12-05,EG,0.8133,1.8727,2.807,0.9384
2025-12-01,EIDO,,1.8936,2.6542,1.133
2025-12-02,EIDO,,1.8936,2.6542,1.133
2025-12-03,EIDO,1.1235,1.8936,2.6542,1.133
2025-12-04,EIDO,1.9131,1.8936,2.6542,1.133
2025-12-05,EIDO,2.6443,1.8936,2.6542,1.133
2025-12-01,EIX,,0.5358,0.6887,0.3828
2025-12-02,EIX,,0.5358,0.6887,0.3828
2025-12-03,EIX,0.3593,0.5358,0.6887,0.3828
2025-12-04,EIX,0.6306,0.5358,0.6887,0.3828
2025-12-05,EIX,0.6174,0.5358,0.6887,0.3828
2025-12-01,EL,,0.2528,0.344,0.1616
2025-12-02,EL,,0.2528,0.344,0.1616
2025-12-03,EL,0.1753,0.2528,0.344,0.1616
2025-12-04,EL,0.2297,0.2528,0.344,0.1616
2025-12-05,EL,0.3533,0.2528,0.344,0.1616
2025-12-01,ELV,,3.9342,6.0531,1.8153
2025-12-02,ELV,,3.9342,6.0531,1.8153
2025-12-03,ELV,6.0767,3.9342,6.0531,1.8153
2025-12-04,ELV,3.8863,3.9342,6.0531,1.8153
2025-12-05,ELV,1.8396,3.9342,6.0531,1.8153
2025-12-01,EME,,0.4473,1.3755,-0.4808
2025-12-02,EME,,0.4473,1.3755,-0.4808
2025-12-03,EME,1.5172,0.4473,1.3755,-0.4808
2025-12-04,EME,-0.0326,0.4473,1.3755,-0.4808
2025-12-05,EME,-0.1425,0.4473,1.3755,-0.4808
2025-12-01,EMN,,0.5963,0.8043,0.3884
2025-12-02,EMN,,0.5963,0.8043,0.3884
2025-12-03,EMN,0.4054,0.5963,0.8043,0.3884
2025-12-04,EMN,0.8179,0.5963,0.8043,0.3884
2025-12-05,EMN,0.5657,0.5963,0.8043,0.3884
2025-12-01,EMR,,0.1593,0.4173,-0.0987
2025-12-02,EMR,,0.1593,0.4173,-0.0987
2025-12-03,EMR,-0.1368,0.1593,0.4173,-0.0987
2025-12-04,EMR,0.2788,0.1593,0.4173,-0.0987
2025-12-05,EMR,0.336,0.1593,0.4173,-0.0987
2025-12-01,ENZL,,69.6246,185.4566,-46.2074
2025-12-02,ENZL,,69.6246,185.4566,-46.2074
2025-12-03,ENZL,203.3732,69.6246,185.4566,-46.2074
2025-12-04,ENZL,2.0191,69.6246,185.4566,-46.2074
2025-12-05,ENZL,3.4815,69.6246,185.4566,-46.2074
2025-12-01,EOG,,-0.0928,0.0956,-0.2811
2025-12-02,EOG,,-0.0928,0.0956,-0.2811
2025-12-03,EOG,-0.2952,-0.0928,0.0956,-0.2811
2025-12-04,EOG,-0.0603,-0.0928,0.0956,-0.2811
2025-12-05,EOG,0.0772,-0.0928,0.0956,-0.2811
2025-12-01,EPAM,,0.6619,0.8689,0.455
2025-12-02,EPAM,,0.6619,0.8689,0.455
2025-12-03,EPAM,0.4362,0.6619,0.8689,0.455
2025-12-04,EPAM,0.707,0.6619,0.8689,0.455
